formula,mp_source_index,mp_material_id,mp_dielectric_task_id,mp_nsites,matbench_index,matbench_n,matbench_nsites
Li2VOF5,6613,mp-752498,mp-1119790,18,4315,1.501001110370453,9
Li2VPO4F,7038,mp-25403,mp-1116122,18,2818,1.6645094372416958,18
Li2VPO6,6085,mp-616566,mp-1118009,40,680,1.848816648561993,40
Li2WS4,1165,mp-861184,mp-1119897,7,4689,1.7991919482552898,7
Li2WS4,1875,mp-753195,mp-1119692,14,3015,1.8727595503249566,7
Li2ZnGeO4,6893,mp-8184,mp-1117006,16,1847,1.808552367687114,16
Li2ZrF6,2998,mp-4002,mp-1142037,9,1632,1.5237613548934381,9
Li2ZrN2,2751,mp-3216,mp-1141793,5,4308,2.7710683258748188,5
Li3(NiO2)4,3228,mp-764850,mp-1117354,15,3989,3.5798381248319036,15
Li3AlF6,4462,mp-556020,mp-1117657,40,3398,1.4015324945691887,40
Li3AlN2,3244,mp-13944,mp-1118541,96,1617,2.145332142116927,48
Li3As,715,mp-757,mp-1140694,8,571,2.7488179277646254,8
Li3B5(HO5)2,7033,mp-707105,mp-1117690,80,1471,1.5943914199468083,80
Li3BN2,1622,mp-5001,mp-1118682,24,3589,1.942225527584271,24
Li3BePCO7,7181,mp-771341,mp-1117742,26,876,1.5898887801771961,26
Li3Bi,892,mp-23222,mp-1140502,4,4600,3.711693234452241,4
Li3Co2(GeO4)2,5461,mp-753224,mp-1117319,15,319,4.699785456096197,15
Li3Co3OF7,5513,mp-758755,mp-1117118,42,1851,1.583416243443272,14
Li3Cr2FeO6,5685,mp-755051,mp-1116832,24,4295,2.146192520100034,12
Li3CrBO5,6102,mp-768521,mp-1118297,40,828,1.915645409081058,40
Li3CrClO4,5766,mp-756743,mp-1117287,18,3560,1.8200303111029041,18
Li3CrO4,4228,mp-850964,mp-1117646,16,2114,2.1224761716326803,16
Li3CrO4,4410,mp-770632,mp-1116974,16,751,1.8487436274399973,16
Li3CrO4,5392,mp-772659,mp-1118446,32,2919,2.467702237575136,32
Li3CrSiO5,6486,mp-765411,mp-1118079,20,2370,1.9316851882919917,20
Li3Cu3(PO4)2,5473,mp-754308,mp-1117649,16,2527,1.901043310044952,16
Li3Cu3(PO4)2,5495,mp-761098,mp-1117543,16,845,1.9010909148872042,16
Li3CuF4,4399,mp-752895,mp-1118430,16,1306,1.5263746809570273,16
Li3CuF6,4483,mp-759234,mp-1118306,40,2200,1.7459537030898997,40
Li3ErCl6,2457,mp-676361,mp-1117729,30,336,1.742565445925442,30
Li3Fe2(SiO4)2,5259,mp-850922,mp-1117391,15,848,1.7940222964054824,15
Li3Fe2(SiO4)2,5458,mp-752644,mp-1117315,15,2477,1.786325931439538,15
Li3FeF6,4489,mp-776684,mp-1117829,40,2874,1.5010812769467214,40
Li3FeO4,3771,mp-849528,mp-1118427,64,3099,2.9582445808283,32
Li3FeOF4,6987,mp-754295,mp-1115256,18,1894,1.6828170825533395,9
Li3FePO5,6099,mp-765579,mp-1118211,40,3011,1.6869017952052416,40
Li3GaGeO5,6067,mp-17685,mp-1117952,40,2299,1.7640212583753065,40
Li3GaN2,3245,mp-3887,mp-1118684,96,607,2.2873797236138986,48
Li3GaSiO5,6066,mp-16996,mp-1117875,40,1897,1.70212377144946,40
Li3InN2,3242,mp-1029562,mp-1119163,96,1481,2.5386856835772336,48
Li3LaP2,2792,mp-8407,mp-1142053,6,88,3.480852386030394,6
Li3LaSb2,2791,mp-8405,mp-1141890,6,90,4.026095378900008,6
Li3MgPCO7,7182,mp-772750,mp-1117739,26,705,1.5972285371855837,26
Li3Mn(CO3)3,6577,mp-758341,mp-1118458,64,2045,1.833562743222422,32
Li3Mn(PO4)2,5687,mp-757646,mp-1117269,28,1683,2.14640971547062,14
Li3Mn2(CO3)4,5459,mp-752801,mp-1118431,21,2689,1.6963683758743757,21
Li3Mn2CrO6,5694,mp-774897,mp-1116917,24,1691,2.286368663769399,12
Li3Mn3O5F3,5465,mp-753419,mp-1117337,14,3988,2.0722902788943443,14
Li3Mn4(BO3)4,5478,mp-754552,mp-1118374,23,4404,1.9646103939458326,23
Li3MnF7,2939,mp-759724,mp-1119779,33,3805,1.4459618482749355,11
Li3MnOF4,6985,mp-753509,mp-1119806,18,968,1.8491408815988033,9
Li3MnPCO7,7166,mp-756651,mp-1117902,26,3092,1.6673617883750766,26
Li3MnSi2O7,5464,mp-753370,mp-1119808,13,4300,1.878194079428428,13
Li3MnV(P2O7)2,7062,mp-850951,mp-1117542,23,4415,1.6830746665948406,23
Li3N,691,mp-2251,mp-1141823,4,2008,2.4498979570586266,4
Li3N,703,mp-2341,mp-1140454,8,1640,2.3616378497419253,8
Li3NbO4,3761,mp-31488,mp-1117820,64,1888,1.9912297707698134,32
Li3NbOF6,6414,mp-769384,mp-1117774,44,823,1.611856383180586,44
Li3NbS4,3901,mp-755309,mp-1119714,8,1456,1.743191326274887,8
Li3P,714,mp-736,mp-1140201,8,4142,2.6218314207384465,8
Li3P2WO8,5689,mp-758018,mp-1117210,14,2999,1.738356755419313,14
Li3P7,669,mp-28336,mp-1116148,40,3432,2.585373345057408,40
Li3PO4,3746,mp-13725,mp-1117031,16,3263,1.585032386630212,16
Li3Sb,717,mp-7955,mp-1141470,8,690,2.879409661718893,8
Li3Sb,877,mp-2074,mp-1140838,4,4559,3.1917080066948627,4
Li3Sb(PO4)2,5690,mp-758533,mp-1117423,14,1904,1.8885897275854477,14
Li3SbO3,3768,mp-756935,mp-1118039,56,3424,2.022057368127819,28
Li3SbS4,1876,mp-760415,mp-1119739,16,3040,2.124146338336101,8
Li3SbS4,3903,mp-850275,mp-1119882,8,2733,1.7295311503410395,8
Li3SbS4,4406,mp-756316,mp-1116993,16,2474,2.0955808264058917,16
Li3SbS4,5238,mp-768269,mp-1117434,32,234,2.4093299206764245,16
Li3ScN2,3246,mp-542435,mp-1118714,96,2564,2.3805522468536595,48
Li3SiNiO5,6482,mp-754230,mp-1118429,20,2870,2.332223974378676,20
Li3TeHO4,5312,mp-696949,mp-1141777,18,3027,1.710165683981136,18
Li3Ti(PO4)2,5688,mp-757905,mp-1117320,14,1116,2.0594421125985707,14
Li3V(FeO3)2,6554,mp-761106,mp-1118327,48,3020,2.118484757241993,24
Li3V2(CO3)4,5469,mp-753641,mp-1118419,21,2753,1.6687523283379515,21
Li3VBO5,6103,mp-768849,mp-1118302,40,304,1.8758513622708313,40
Li3VCr2O6,5683,mp-754615,mp-1116838,24,1813,2.1483044476982305,12
Li3VF7,2938,mp-759421,mp-1119778,33,3791,1.4313129171032686,11
Li3VF8,3241,mp-753533,mp-1115244,24,1857,1.6438588747213065,12
Li3VOF5,6614,mp-757350,mp-1119772,20,2329,1.4873154787513418,10
Li3VS4,1191,mp-768440,mp-1118399,64,2546,2.609320792850124,64
Li3VS4,3902,mp-760375,mp-1119735,8,4618,1.7793327401023116,8
Li3VSiO5,6100,mp-766229,mp-1118160,40,1711,1.838348806220771,40
Li3Y3ZrO8,6258,mp-755289,mp-1117209,30,3180,1.9695945437238263,15
Li3YN2,3243,mp-1029592,mp-1119179,96,648,2.442198190155747,48
Li3ZnPCO7,7183,mp-772753,mp-1117819,26,907,1.6447807351336126,26
Li3ZrNb(TeO6)2,7048,mp-754249,mp-1117314,19,4273,2.225588461508551,19
Li4Al3Ge3BrO12,7298,mp-554733,mp-1117857,46,4677,1.630251821038701,46
Li4Al3Ge3ClO12,7300,mp-556886,mp-1117785,46,4699,1.612166864812697,46
Li4Al3Si3ClO12,7292,mp-23648,mp-1117706,46,1759,1.560350922068494,46
Li4CO4,1118,mp-551740,mp-1117528,18,2208,1.5486993467638148,9
Li4CO4,3627,mp-1180553,mp-1116450,9,2261,1.6336593892583327,9
Li4CO4,4120,mp-550320,mp-1116447,9,2261,1.6336593892583327,9
Li4CO4,4187,mp-555320,mp-1117787,36,2035,1.6438163928289964,18
Li4CoO4,5396,mp-753010,mp-1118421,18,2431,2.048992028616347,18
Li4CoSn3(PO4)4,7201,mp-758057,mp-1118260,28,3115,1.915135156240067,28
Li4Cr3(CoO4)3,6481,mp-753039,mp-1118406,22,615,2.5721376323983907,22
Li4Cr3GaO8,6483,mp-755522,mp-1117114,16,592,2.084862665341133,16
Li4CrGa3O8,5485,mp-756775,mp-1118355,16,2885,1.88322073409713,16
Li4CuF7,3982,mp-759877,mp-1119734,48,1307,1.557654647218054,12
Li4Fe(OF)2,5680,mp-752518,mp-1117164,9,2330,1.6991764267982041,9
Li4Fe3P3O12F,7304,mp-759070,mp-1118040,46,921,1.6031624995614135,46
Li4FeSb(WO6)2,7047,mp-753494,mp-1117507,20,794,2.29216237063026,20
Li4Ga3Si3BrO12,7299,mp-556649,mp-1117835,46,2918,1.6322374214555915,46
Li4Ga3Si3ClO12,7297,mp-554203,mp-1117772,46,1720,1.6146900631390535,46
Li4H3ClO3,5309,mp-643259,mp-1141733,22,663,1.504659429904322,22
Li4Mn(TeO4)3,6049,mp-777779,mp-1117518,20,747,2.4183468182486423,20
Li4Mn2OF7,5462,mp-753323,mp-1117272,14,2165,1.6077902019023917,14
Li4Mn2P4H3O16,7059,mp-771909,mp-1118407,29,1059,1.912022227904268,29
Li4Mn3P3O12F,7305,mp-759107,mp-1118072,46,373,1.5877462013810648,46
Li4Mn5O10,1433,mp-763609,mp-1118433,19,1207,2.3700902233178103,19
Li4MnCr(WO6)2,7044,mp-752745,mp-1118432,20,1510,2.9124194981721527,20
Li4MnF8,3733,mp-756952,mp-1119798,13,3526,1.4815848496345616,13
Li4MnNb2WO12,7056,mp-757199,mp-1117652,20,424,2.629345736110031,20
Li4MnO2F3,6990,mp-759014,mp-1117199,10,1843,1.8539090402611749,10
Li4MnSb2WO12,7045,mp-752920,mp-1118366,20,3116,2.422153243156455,20
Li4MnV2WO12,7055,mp-755727,mp-1118397,20,4401,2.800014642818855,20
Li4MoO5,5022,mp-675020,mp-1119668,20,3815,2.0803716815351367,10
Li4NCl,2636,mp-29149,mp-1141683,6,1461,2.0100429514482308,6
Li4NbCr(WO6)2,7054,mp-755680,mp-1117460,20,3846,2.3619688115355517,20
Li4NbFe(TeO6)2,7060,mp-774933,mp-1117476,20,3834,2.276305779107895,20
Li4NbFe(WO6)2,7053,mp-755203,mp-1117379,20,1304,2.3630992361727,20
Li4NbFe3O8,5480,mp-755337,mp-1117331,16,3402,1.931519091285406,16
Li4Si2NiO7,5470,mp-753715,mp-1117086,14,2345,1.724855646133902,14
Li4SiO4,1364,mp-35822,mp-1117335,18,1708,1.642120275741092,18
Li4TaN3,4989,mp-30129,mp-1118648,64,3046,2.2789887377226474,64
Li4Ti3O8,2690,mp-758836,mp-1117643,45,1120,2.3089527207516967,15
Li4Ti7O16,4315,mp-531820,mp-1118114,54,1386,2.2162835257851525,54
Li4TiMn(WO6)2,7052,mp-755149,mp-1117534,20,1753,2.65760594019003,20
Li4TiS4,1878,mp-861182,mp-1119898,18,945,2.010650972529378,9
Li4V(TeO4)3,6043,mp-755674,mp-1117529,20,666,2.255754788683084,20
Li4V2OF7,5251,mp-765046,mp-1117224,14,685,1.6530282312572082,14
Li4V2SiGeO10,7092,mp-772830,mp-1117161,18,2160,1.8970404142593624,18
Li4V3SiO10,5497,mp-761711,mp-1118304,18,3112,1.8576320051793538,18
Li4VCr(TeO6)2,7051,mp-754916,mp-1118425,20,2537,2.4621642241464454,20
Li4VCr3O8,5695,mp-776618,mp-1117037,16,3003,2.135372999146228,16
Li4VF8,3731,mp-753340,mp-1119803,13,1432,1.4630416945528242,13
Li4VFe(TeO6)2,7058,mp-761819,mp-1118307,20,2739,2.440832713098817,20
Li4VGa3O8,5255,mp-771646,mp-1117226,16,887,1.8694682844773447,16
Li4WO5,5023,mp-690542,mp-1119660,20,4005,2.030898323402725,10
Li4Zr3O8,1859,mp-765573,mp-1117957,30,9,2.077186558785705,30
Li5(CoO3)2,1423,mp-753251,mp-1119762,13,3757,2.0348863195110765,13
Li5(FeO2)4,2933,mp-754802,mp-1117626,51,4288,2.171828338827296,17
Li5BiO5,5036,mp-29365,mp-1115164,22,1959,2.0043079437385196,11
Li5Br2N,4954,mp-29025,mp-1141406,8,1366,1.9310988236407396,8
Li5CoO4,4067,mp-754280,mp-1117392,40,1920,1.9443071775290148,20
Li5CoOF5,5983,mp-850339,mp-1119885,12,1951,1.5280765687621758,12
Li5Cr2O8,1421,mp-753141,mp-1117362,15,209,1.8718011824621403,15
Li5CrO5,4264,mp-754233,mp-1119816,22,1189,2.1354795714312043,11
Li5Cu(PO4)2,6747,mp-26311,mp-1118023,32,3032,1.664784170195444,32
Li5Cu(PO4)2,6869,mp-755821,mp-1117181,16,2680,1.6856027606368786,16
Li5Fe(SiO4)2,6836,mp-753710,mp-1117104,32,139,1.738807062327503,16
Li5FeO3F2,6988,mp-755038,mp-1119853,22,3840,1.7572754479591408,11
Li5Mn(SiO4)2,6848,mp-861554,mp-1117482,32,4747,1.9922823595063026,16
Li5Mn3O5F3,5490,mp-759593,mp-1117610,16,283,1.975819492430082,16
Li5Mn5O9F,5471,mp-753735,mp-1117608,20,153,2.270900995933846,20
Li5MnOF5,5982,mp-760276,mp-1119767,12,3141,1.5475921081904467,12
Li5NCl2,1448,mp-37498,mp-1117174,16,3159,1.8690142678249766,16
Li5NCl2,2637,mp-29151,mp-1140528,8,1462,1.9109404316548775,8
Li5NiOF5,5981,mp-753062,mp-1119794,12,1966,1.4967566045731409,12
Li5P(S2Cl)2,6524,mp-1040450,mp-1115630,12,4626,1.953545409420188,12
Li5ReN4,4336,mp-3838,mp-1118672,20,1779,2.0884277180054216,20
Li5ReO6,2460,mp-554540,mp-1116462,36,3028,2.1262402655077866,36
Li5SbS,1981,mp-767409,mp-1116795,7,3258,2.570573674208477,7
Li5SbS,3058,mp-754496,mp-1118454,28,458,2.622592419725185,28
Li5SbS,4045,mp-767471,mp-1118370,28,1190,2.4675171861644283,28
Li5SbS4,4220,mp-756427,mp-1117653,40,1246,2.432617931365302,20
Li5SiN3,1414,mp-686208,mp-1119471,144,3457,2.1324206902016307,144
Li5SiP3,5221,mp-685991,mp-1117130,18,1643,2.684860753778477,18
Li5Ti(SiO4)2,6842,mp-760462,mp-1117480,32,1107,1.790722386822331,16
Li5TiN3,1413,mp-686129,mp-1119473,144,3465,2.361968599847734,144
Li5TiP3,2405,mp-675800,mp-1141428,18,1774,3.0551612447018455,18
Li5VCr3O8,6217,mp-760333,mp-1118378,34,2872,2.242001858458926,34
Li5VO3F2,6986,mp-753535,mp-1117221,11,1678,1.761260994721806,11
Li6Br3N,1029,mp-34326,mp-1141239,10,1097,1.8639991952787964,10
Li6Br3N,5052,mp-676650,mp-1115335,20,3182,1.93599345728922,10
Li6CrCoP2(CO7)2,7239,mp-757130,mp-1118330,26,2228,1.6765624553432736,26
Li6CrN4,1663,mp-1029498,mp-1120104,22,838,2.3603287906560815,22
Li6CrO4,1675,mp-772552,mp-1118165,22,3690,1.897175362594375,22
Li6Cu(B2O5)2,5448,mp-556002,mp-1118356,21,1245,1.725186559960014,21
Li6Fe(OF)3,5521,mp-780876,mp-1119854,39,834,1.5653498011626745,13
Li6I3N,5049,mp-675488,mp-1140844,10,1806,2.0759295909704276,10
Li6MnFeP2(CO7)2,7240,mp-757146,mp-1117966,26,820,1.64869190572405,26
Li6MnS4,1674,mp-756490,mp-1141528,22,1811,2.0774182702664863,22
Li6MoN4,1677,mp-8804,mp-1118799,22,1159,2.2570044306558197,22
Li6PS5Br,6300,mp-985591,mp-1117151,52,4187,1.917450129729586,13
Li6PS5Cl,6301,mp-985592,mp-1117323,52,2840,1.8777201601942706,13
Li6PS5I,6299,mp-985582,mp-1116905,52,4363,1.9817895952900741,13
Li6VCl8,3532,mp-29250,mp-1140740,15,1521,1.7501428513124364,15
Li6VCrP2(CO7)2,7238,mp-756728,mp-1118237,26,821,1.6667857290805757,26
Li6WN4,1671,mp-3503,mp-1118657,22,2085,2.1924268136777867,22
Li7BiN4,3775,mp-1029517,mp-1118983,96,2383,2.47459592661105,96
Li7Cr2O8,1430,mp-757971,mp-1117447,17,900,1.961179067126032,17
Li7CuO4,1676,mp-780217,mp-1118268,24,2212,1.8795041899394638,24
Li7FeO6,2031,mp-752471,mp-1117206,14,3767,2.6539441569500495,14
Li7IN2,5050,mp-675941,mp-1117248,20,1698,2.2637930455002384,20
Li7Mn(OF)3,5494,mp-760307,mp-1117481,14,4312,1.6257622827461586,14
Li7Mn3(SiO6)2,5692,mp-767011,mp-1118380,48,577,2.0181096765702966,24
Li7MnN4,3778,mp-5515,mp-1118724,96,428,2.5724535629109684,96
Li7NbN4,3134,mp-14827,mp-1118559,96,3123,2.2478211672639796,96
Li7NbO6,2027,mp-37399,mp-1117100,14,2871,1.9201200912364176,14
Li7OsO6,1360,mp-34375,mp-1116863,14,2230,2.016830599397646,14
Li7RuO6,1368,mp-37839,mp-1116912,14,521,2.1686893891626497,14
Li7SbN4,3776,mp-1029522,mp-1118991,96,3212,2.2145602272234557,96
Li7SbO6,1367,mp-37436,mp-1116901,14,2017,1.7919168507494987,14
Li7SbO6,2022,mp-27453,mp-1116135,14,3047,1.786919602742838,14
Li7TaN4,3133,mp-14753,mp-1118545,96,3254,2.198604557440923,96
Li7TaO6,2024,mp-28891,mp-1117806,42,2302,1.858145311863415,42
Li7V(O2F)2,5493,mp-760137,mp-1117488,14,4324,1.7290048197349441,14
Li7VN4,3135,mp-4604,mp-1118690,96,1732,2.2600982279538213,96
Li7VO5F,5460,mp-752966,mp-1117432,14,260,1.8608056498911074,14
Li8CoO6,3455,mp-27920,mp-1116254,30,1111,2.001639744479775,30
Li8GeO6,3456,mp-28548,mp-1117893,30,3623,1.7091521289809175,30
Li8Mn3CrO12,5252,mp-765119,mp-1118448,24,4387,2.6186640359796702,24
Li8NiO5F,5492,mp-760066,mp-1117227,15,2435,1.9807551590239516,15
Li8SeN2,1490,mp-973793,mp-1117424,44,2883,2.393994987463424,22
Li9CrN5,3216,mp-675918,mp-1118167,30,2630,2.4450583496786606,30
Li9Fe3(OF7)2,6489,mp-780155,mp-1118151,28,1916,1.577599970419202,28
Li9Fe5(SiO8)2,5263,mp-767668,mp-1118282,32,161,2.0568615250748734,32
LiAgF2,1956,mp-758604,mp-1119730,16,2602,1.6504383256173698,8
LiAgF2,2828,mp-1176792,mp-1540308,12,4285,1.9356461453478526,4
LiAgF2,4263,mp-752767,mp-1115224,8,4285,1.9356461453478526,4
LiAgF2,3278,mp-752927,mp-1140928,8,925,1.8302387883135356,8
LiAgF2,4400,mp-753277,mp-1119693,8,778,1.7123831346985405,8
LiAgF4,2420,mp-758054,mp-1116953,12,362,1.7300095231892412,12
LiAl(Si2O5)2,5771,mp-6442,mp-1117680,32,2556,1.5271128532844802,32
LiAl(SiO3)2,5450,mp-558808,mp-1117465,20,822,1.4722768082123685,20
LiAl5O8,3875,mp-530399,mp-1117741,56,965,1.7777693888690962,56
LiAlAs2O7,6827,mp-547017,mp-1115015,22,4338,1.8295262592631276,11
LiAlB2O5,5928,mp-557104,mp-1140486,36,2243,1.5506987672174266,36
LiAlGe,3978,mp-5920,mp-1119563,12,1659,4.069957002229881,3
LiAlO2,2697,mp-8001,mp-1141888,4,4553,1.758407992095877,4
LiAlO2,5378,mp-3427,mp-1117022,16,4317,1.6528749700647858,16
LiAlSe2,4478,mp-7117,mp-1117005,16,2039,2.2250579018683236,16
LiAlSi,3948,mp-3161,mp-1141796,3,3282,3.9436518609025266,3
LiAlSi2H2O7,7036,mp-24104,mp-1117740,26,623,1.5390773209946278,26
LiAlSi2H2O7,7042,mp-698018,mp-1117963,26,253,1.5511993209556705,26
LiAlSiH2O5,7315,mp-697020,mp-1117765,40,2908,1.5601148461998986,40
LiAlSiO4,5847,mp-18220,mp-1115926,42,1957,1.6057771742472045,42
LiAlSiO4,6186,mp-6327,mp-1117382,21,1610,1.54349570780096,21
LiAlSiO4,6879,mp-556544,mp-1117743,28,2660,1.5911204647459392,28
LiAlTe2,1937,mp-4586,mp-1141812,8,3209,2.478838437655829,8
LiAs,378,mp-7943,mp-1142183,16,71,3.9303519774527405,16
LiAs(HO2)2,6070,mp-23894,mp-1140538,32,982,1.5783707844905561,32
LiAsF6,2151,mp-9144,mp-1142075,8,175,1.4155093311908904,8
LiAsO3,2154,mp-9657,mp-1142223,10,22,1.9014183302647014,10
LiAsS2,5212,mp-555874,mp-1114784,16,1771,2.9209036273043996,8
LiB13C2,4090,mp-638070,mp-1118062,32,4610,2.6339793809438716,32
LiBC,3292,mp-9244,mp-1142136,6,4697,3.4158839753910466,6
LiBF4,2464,mp-12403,mp-1140281,18,893,1.2880051759730375,18
LiBH4,3217,mp-675926,mp-1117192,12,2449,1.7374124438370988,12
LiBH4,3440,mp-644223,mp-1115331,12,2578,1.6169001206011449,12
LiBO2,1892,mp-14232,mp-1141254,8,1933,1.711241557076808,8
LiBeAs,1824,mp-9562,mp-1141066,6,54,3.0382326002683424,6
LiBeP,1838,mp-9915,mp-1142267,6,395,2.8765712228276215,6
LiBeSb,3451,mp-9575,mp-1119923,6,3073,3.6395706706515143,6
LiBi3(PO5)2,5444,mp-26173,mp-1116124,16,4445,2.0428405060927624,16
LiBiB2O5,6838,mp-755256,mp-1119713,18,3439,2.095587745717177,9
LiBiF6,2086,mp-27419,mp-1140309,8,1322,1.562583331102744,8
LiBiP2O7,6841,mp-759568,mp-1119732,22,4099,1.8338217834166257,11
LiBiS2,2361,mp-33526,mp-1142039,8,3942,4.150931486180482,8
LiBr,645,mp-976280,mp-1116633,4,2854,1.6521690793216908,4
LiBr,895,mp-23259,mp-1139992,2,4528,1.9227584351655234,2
LiCaAlF6,5533,mp-6134,mp-1140481,18,2921,1.4247806848775073,18
LiCaAs,3992,mp-961684,mp-1141599,3,4151,2.577353034930729,3
LiCaN,4622,mp-31468,mp-1118869,12,4321,2.438733551114868,12
LiCaPO4,5990,mp-16804,mp-1115874,42,939,1.6581097671746763,42
LiCaPrTeO6,7209,mp-40186,mp-1116336,20,1699,1.9833143136342932,20
LiCaUF8,6962,mp-632402,mp-1119608,22,2574,1.610153822879458,11
LiCdPO4,6079,mp-556786,mp-1117936,28,657,1.7427019251725178,28
LiCl,887,mp-22905,mp-1139982,2,4576,1.7854971296533293,2
LiClO4,4612,mp-30301,mp-1141739,24,4482,1.5238110119040351,24
LiCo(WO4)2,5443,mp-25289,mp-1115191,12,2656,2.5637419916988526,12
LiCo2(BO3)2,5250,mp-763318,mp-1119758,11,1220,2.1969107856260344,11
LiCoGeO4,6890,mp-763507,mp-1117207,14,3461,2.036594215841732,14
LiCoO2,3442,mp-753473,mp-1117433,8,779,2.550713233587814,8
LiCoOF2,7029,mp-850916,mp-1119883,20,4289,2.4372788788592357,10
LiCoP2O7,6825,mp-27043,mp-1116252,11,1487,2.1918826282862973,11
LiCoPO4,5896,mp-752664,mp-1117316,42,1961,1.694224699776669,14
LiCoPO4,6073,mp-26989,mp-1117977,28,517,1.6791650703052792,28
LiCoPO4,7027,mp-766811,mp-1117223,28,2472,1.5781389883868489,14
LiCoS2,2775,mp-753946,mp-1116668,4,1522,4.1506143948833705,4
LiCoSiO4,6075,mp-510760,mp-1118317,28,2596,2.0647140237815016,28
LiCoSiO4,6096,mp-758703,mp-1118344,28,2095,1.9752876583762005,28
LiCoSiO4,6108,mp-778061,mp-1118303,28,3735,1.970845588404463,28
LiCoSiO4,6183,mp-752623,mp-1118387,21,1200,1.9610854137441354,21
LiCoSiO4,6252,mp-763240,mp-1117276,14,1051,2.0844681758606143,14
LiCoSiO4,6889,mp-763246,mp-1117539,14,2687,1.9712830846938245,14
LiCoSiO4,6970,mp-758521,mp-1115197,14,2042,1.9845826597381455,7
LiCoSiO4,7026,mp-765142,mp-1117619,14,3985,1.9151110094240273,14
LiCr(PO4)2,6415,mp-780490,mp-1118435,48,2018,1.9364470041805946,48
LiCr3O4,1078,mp-774235,mp-1117283,8,2353,2.278064512554959,8
LiCrO2,2011,mp-762454,mp-1116801,16,1256,2.25347413268195,8
LiCrO2,2857,mp-18793,mp-1140795,4,4627,2.148335790016697,4
LiCrO2,3441,mp-753227,mp-1115299,8,4095,2.126782703208462,8
LiCrP2O7,6757,mp-19103,mp-1115955,22,4405,1.7508278994045456,22
LiCrP2O7,6824,mp-27035,mp-1115151,22,1437,1.8353147777243375,11
LiCrS2,2754,mp-4226,mp-1141624,4,1991,3.1997597305631134,4
LiCrSiO4,6649,mp-763610,mp-1118198,28,2767,1.9765786939389318,28
LiCrSiO4,6651,mp-849735,mp-1118205,28,2768,1.8897617133737612,28
LiCrSiO4,6931,mp-753436,mp-1117203,28,2787,1.944932475263173,14
LiCrSiO4,7081,mp-758241,mp-1118228,28,1080,2.023139309752709,28
LiCrSnO4,7086,mp-774243,mp-1118362,28,2898,2.1956576084019415,28
LiCu(PO3)2,6255,mp-752930,mp-1119689,20,2191,1.691026217025232,10
LiCu(PO3)4,5452,mp-672966,mp-1117377,18,3460,2.131372562458286,18
LiCuO2,1085,mp-9158,mp-1141162,4,174,2.866867396073055,4
LiCuO2,1425,mp-753845,mp-1117230,16,915,2.4536751347044023,16
LiCuO2,5062,mp-773044,mp-1119823,16,1886,2.545845308209698,8
LiCuPO4,6956,mp-26477,mp-1115333,14,1936,2.639533039510335,7
LiCuS,1739,mp-753371,mp-1117063,24,4447,2.1496834650710794,12
LiCuS,4414,mp-861189,mp-1119896,6,4659,2.6781400262122212,6
LiF,854,mp-1138,mp-1539882,2,4602,1.4543039572249332,2
LiFe(CO3)2,6786,mp-763588,mp-1118149,20,2480,1.7620916548238914,20
LiFe(Si2O5)2,6523,mp-765958,mp-1118086,32,3069,1.7000240194381568,32
LiFe(SiO3)2,6254,mp-752617,mp-1119792,20,2865,1.6765868105568924,10
LiFe2(CO3)3,6865,mp-753178,mp-1117644,15,288,1.8267686407059507,15
LiFe2(ClO)2,6036,mp-755254,mp-1119819,7,2904,2.016695233957443,7
LiFe2(PO4)2,6992,mp-767222,mp-1116926,13,3726,1.9149233173184925,13
LiFe3(OF3)2,5484,mp-756353,mp-1119826,12,4481,1.699391852006672,12
LiFe3O3F4,5522,mp-831271,mp-1119880,33,2559,1.8630241544327903,11
LiFe5O8,2649,mp-33551,mp-1117196,42,1004,2.3251537583566426,14
LiFeAs2O7,6818,mp-18878,mp-1115217,22,2511,1.9911811402615616,11
LiFeCO4,6522,mp-757939,mp-1118172,56,1321,1.7578994093330065,28
LiFeF4,2016,mp-777553,mp-1118132,36,1941,1.6025894670813194,36
LiFeF4,2426,mp-777801,mp-1117093,12,4053,1.5178054557775114,12
LiFeF4,2935,mp-755693,mp-1118058,54,2162,1.4886706597946142,18
LiFeF4,4722,mp-756849,mp-1141291,6,3593,1.5663331382701973,6
LiFeO2,2354,mp-18782,mp-1142213,8,849,2.311773273620328,8
LiFeO2,3445,mp-754977,mp-1119828,8,1755,2.1956737007123683,8
LiFeP2O7,5445,mp-26326,mp-1116410,22,1609,1.789563354564459,22
LiFeP2O7,6758,mp-19294,mp-1115960,22,739,1.7731887472385262,22
LiFeP2O7,6820,mp-26181,mp-1115147,22,66,1.8668244873760003,11
LiFePO4,6092,mp-757406,mp-1117993,28,1997,1.6336671427599117,28
LiFePO4,6184,mp-757754,mp-1118100,21,1776,1.631904204704848,21
LiFePO4,6436,mp-765588,mp-1118098,28,3715,1.6285671616485455,28
LiFePO4,6748,mp-26559,mp-1116259,28,3187,1.6476879761249297,28
LiFePO4,6971,mp-761486,mp-1119749,14,4287,1.6465331254892301,7
LiFePO4,7082,mp-765593,mp-1118045,28,1745,1.8326684551949561,28
LiFeSi3O8,6840,mp-758141,mp-1118076,52,3066,1.6468933379750696,26
LiFeSiO4,6093,mp-758499,mp-1118047,28,1315,1.790884325317151,28
