material_id,formula,atom_index,element,component,ref,pred,residual,abs_residual
mp-753197,Hf4O16Ti4,14,O,xy,1.0376,1.07065725,0.03305724999999993,0.03305724999999993
mp-4024,Ag2Dy2Te4,7,Te,yx,-0.96947,-0.93642616,0.033043840000000047,0.033043840000000047
mp-4024,Ag2Dy2Te4,7,Te,xy,-0.96947,-0.93642652,0.033043480000000014,0.033043480000000014
mp-7441,K8P8,1,K,zx,-0.05722,-0.02417663,0.03304337,0.03304337
mp-4024,Ag2Dy2Te4,4,Te,yx,0.96947,0.93642664,-0.03304336000000008,0.03304336000000008
mp-4024,Ag2Dy2Te4,6,Te,xy,0.96947,0.93642783,-0.03304217000000009,0.03304217000000009
mp-28766,K4S6Ti2,4,Ti,yx,0.06409,0.03105344,-0.03303655999999999,0.03303655999999999
mp-28766,K4S6Ti2,5,Ti,yx,0.06409,0.03105425,-0.033035749999999996,0.033035749999999996
mp-559724,Br8S9Ta4,17,Br,yz,0.62744,0.66046947,0.033029470000000005,0.033029470000000005
mp-559724,Br8S9Ta4,15,Br,yz,-0.62744,-0.66046137,-0.03302137000000005,0.03302137000000005
mp-568722,Br4Cd2,2,Br,zx,0.11804,0.08501904,-0.03302096,0.03302096
mp-559593,F18N45P9S27,82,F,zy,0.17259,0.13956957,-0.03302042999999999,0.03302042999999999
mp-34982,Ag3AuS2,1,Ag,xz,0.16817,0.13514957,-0.03302042999999999,0.03302042999999999
mp-7441,K8P8,3,K,zx,-0.0572,-0.02418145,0.03301855,0.03301855
mp-559593,F18N45P9S27,96,F,zy,0.17259,0.13957232,-0.033017679999999994,0.033017679999999994
mp-989524,La2N6W2,4,N,zy,0.75755,0.72453302,-0.033016979999999974,0.033016979999999974
mp-17926,Ni6Sb8Zr6,7,Ni,xy,0.30656,0.2735433,-0.03301670000000001,0.03301670000000001
mp-11661,N16Zr12,2,Zr,yz,-0.08432,-0.05130368,0.03301632000000001,0.03301632000000001
mp-989524,La2N6W2,5,N,zx,0.99718,0.96416509,-0.03301491000000001,0.03301491000000001
mp-569595,I4Pb2,4,I,zx,0.20103,0.16801527,-0.03301472999999999,0.03301472999999999
mp-11661,N16Zr12,6,Zr,xz,-0.08432,-0.05130575,0.03301425000000001,0.03301425000000001
mp-11661,N16Zr12,8,Zr,yz,-0.08432,-0.05130626,0.03301374000000001,0.03301374000000001
mp-559593,F18N45P9S27,94,F,zy,0.17259,0.1395781,-0.03301189999999998,0.03301189999999998
mp-11661,N16Zr12,9,Zr,yx,-0.08432,-0.05130813,0.033011870000000006,0.033011870000000006
mp-11661,N16Zr12,1,Zr,zy,-0.08432,-0.05130886,0.03301114000000001,0.03301114000000001
mp-11661,N16Zr12,5,Zr,zx,-0.08432,-0.05130908,0.033010920000000006,0.033010920000000006
mp-559593,F18N45P9S27,90,F,zy,0.17259,0.1395793,-0.033010700000000004,0.033010700000000004
mp-11661,N16Zr12,3,Zr,yx,-0.08432,-0.05130941,0.033010590000000006,0.033010590000000006
mp-11661,N16Zr12,10,Zr,yx,0.08432,0.05130982,-0.03301018000000001,0.03301018000000001
mp-17926,Ni6Sb8Zr6,8,Ni,xy,-0.30656,-0.27355152,0.03300848000000001,0.03300848000000001
mp-559593,F18N45P9S27,84,F,zy,0.17259,0.13958152,-0.03300848000000001,0.03300848000000001
mp-11661,N16Zr12,3,Zr,xy,0.08432,0.05131172,-0.03300828000000001,0.03300828000000001
mp-11661,N16Zr12,4,Zr,yx,0.08432,0.05131179,-0.03300821,0.03300821
mp-11661,N16Zr12,5,Zr,xz,0.08432,0.05131286,-0.033007140000000004,0.033007140000000004
mp-11661,N16Zr12,7,Zr,zy,-0.08432,-0.05131318,0.033006820000000006,0.033006820000000006
mp-11661,N16Zr12,4,Zr,xy,-0.08432,-0.0513138,0.033006200000000006,0.033006200000000006
mp-11661,N16Zr12,1,Zr,yz,0.08432,0.05131464,-0.033005360000000004,0.033005360000000004
mp-11661,N16Zr12,0,Zr,xz,-0.08432,-0.05131477,0.03300523,0.03300523
mp-11661,N16Zr12,11,Zr,zx,-0.08432,-0.05131575,0.033004250000000006,0.033004250000000006
mp-559593,F18N45P9S27,88,F,zy,0.17259,0.13958603,-0.033003969999999994,0.033003969999999994
mp-11661,N16Zr12,10,Zr,xy,-0.08432,-0.05131643,0.03300357,0.03300357
mp-14420,Be4Er4Ge2O14,8,Ge,xy,-0.10141,-0.06840654,0.03300346,0.03300346
mp-770618,Mg2Mn2O6,1,Mg,xy,0.38247,0.34946755,-0.03300244999999996,0.03300244999999996
mp-11661,N16Zr12,2,Zr,zy,0.08432,0.05131759,-0.03300241,0.03300241
mp-770618,Mg2Mn2O6,0,Mg,xy,0.38247,0.34946907,-0.033000929999999984,0.033000929999999984
mp-11661,N16Zr12,8,Zr,zy,0.08432,0.05131924,-0.033000760000000004,0.033000760000000004
mp-11661,N16Zr12,0,Zr,zx,0.08432,0.0513193,-0.03300070000000001,0.03300070000000001
mp-11661,N16Zr12,11,Zr,xz,0.08432,0.05131966,-0.03300034,0.03300034
mp-30216,I12K4Re2,4,Re,yz,-0.11278,-0.07978009,0.03299991000000001,0.03299991000000001
mp-11661,N16Zr12,7,Zr,yz,0.08432,0.05132054,-0.03299946000000001,0.03299946000000001
mp-11661,N16Zr12,9,Zr,xy,0.08432,0.05132211,-0.03299789000000001,0.03299789000000001
mp-570971,Ga6N10Sr6,6,Ga,zx,0.38182,0.34882218,-0.03299782000000001,0.03299782000000001
mp-30216,I12K4Re2,5,Re,yz,-0.11278,-0.0797835,0.03299650000000001,0.03299650000000001
mp-11661,N16Zr12,6,Zr,zx,0.08432,0.05132514,-0.03299486000000001,0.03299486000000001
mp-14420,Be4Er4Ge2O14,9,Ge,xy,0.10141,0.06841637,-0.032993629999999996,0.032993629999999996
mp-772232,O52P16Tm8,48,O,yz,-0.33319,-0.36618298,-0.032992980000000005,0.032992980000000005
mp-14420,Be4Er4Ge2O14,8,Ge,yx,0.1014,0.06840759,-0.03299241,0.03299241
mp-14420,Be4Er4Ge2O14,9,Ge,yx,-0.1014,-0.06840767,0.03299233,0.03299233
mp-772232,O52P16Tm8,49,O,yz,0.33319,0.3661809,0.03299089999999999,0.03299089999999999
mp-772232,O52P16Tm8,75,O,yz,0.33319,0.36618042,0.03299042000000002,0.03299042000000002
mp-772232,O52P16Tm8,74,O,yz,-0.33319,-0.36617893,-0.03298893000000003,0.03298893000000003
mp-1029616,Ba12N48Ta24,78,N,zy,-0.54814,-0.5151546,0.03298539999999994,0.03298539999999994
mp-23501,Bi6Fe6O18,25,O,xz,-0.50341,-0.4704268,0.032983200000000046,0.032983200000000046
mp-27148,Be8P16,4,Be,yz,0.03364,0.06662311,0.032983109999999996,0.032983109999999996
mp-23501,Bi6Fe6O18,24,O,xz,-0.50341,-0.47042742,0.03298258000000004,0.03298258000000004
mp-1245535,Cd4Ge4N8,0,Cd,zx,-0.01307,-0.04605207,-0.03298207,0.03298207
mp-23501,Bi6Fe6O18,26,O,xz,-0.50341,-0.47042799,0.032982010000000006,0.032982010000000006
mp-1029616,Ba12N48Ta24,64,N,zy,-0.54814,-0.51515883,0.032981170000000004,0.032981170000000004
mp-1021484,Ce3Se6,3,Se,xy,-0.26166,-0.22867897,0.032981029999999995,0.032981029999999995
mp-1029616,Ba12N48Ta24,79,N,zy,0.54814,0.51516074,-0.032979259999999955,0.032979259999999955
mp-1245535,Cd4Ge4N8,3,Cd,zx,-0.01307,-0.04604567,-0.03297567,0.03297567
mp-1029616,Ba12N48Ta24,65,N,zy,0.54814,0.51516557,-0.03297443,0.03297443
mp-1029616,Ba12N48Ta24,74,N,yx,-0.54813,-0.51515591,0.032974089999999956,0.032974089999999956
mp-17155,Ag2La6Se14Sn2,19,Se,zy,0.03816,0.07113355,0.032973550000000004,0.032973550000000004
mp-1245535,Cd4Ge4N8,1,Cd,zx,0.01307,0.04604315,0.03297315,0.03297315
mp-1029616,Ba12N48Ta24,60,N,yx,-0.54813,-0.51515764,0.032972360000000034,0.032972360000000034
mp-34903,Ge2Mg2P4,1,Mg,xz,0.22208,0.25505072,0.03297072000000001,0.03297072000000001
mp-1245535,Cd4Ge4N8,2,Cd,zx,0.01307,0.04603975,0.03296975,0.03296975
mp-1029616,Ba12N48Ta24,75,N,yx,0.54813,0.51516259,-0.03296741000000003,0.03296741000000003
mp-754513,Mn6O18Zr6,12,O,zy,-0.86116,-0.89412701,-0.03296701000000002,0.03296701000000002
mp-541040,Be4Ge2O14Y4,18,O,zx,-0.2544,-0.28736615,-0.03296614999999997,0.03296614999999997
mp-1029616,Ba12N48Ta24,61,N,yx,0.54813,0.51516402,-0.03296598000000006,0.03296598000000006
mp-541040,Be4Ge2O14Y4,21,O,zy,-0.2544,-0.28736576,-0.03296576000000001,0.03296576000000001
mp-12485,Na2S14Si2Sm6,5,Sm,yz,-0.5212,-0.48823461,0.03296538999999998,0.03296538999999998
mp-17155,Ag2La6Se14Sn2,21,Se,zy,-0.03816,-0.07112443,-0.03296443,0.03296443
mp-754513,Mn6O18Zr6,25,O,zy,-0.86116,-0.89412415,-0.03296414999999997,0.03296414999999997
mp-17155,Ag2La6Se14Sn2,3,La,xz,-0.44528,-0.41231734,0.03296266000000003,0.03296266000000003
mp-1029616,Ba12N48Ta24,82,N,xz,-0.54812,-0.51515746,0.032962540000000096,0.032962540000000096
mp-541040,Be4Ge2O14Y4,17,O,zx,0.2544,0.28736192,0.03296191999999998,0.03296191999999998
mp-541040,Be4Ge2O14Y4,20,O,zy,0.2544,0.28735998,0.03295998,0.03295998
mp-1029616,Ba12N48Ta24,68,N,xz,-0.54812,-0.5151605,0.03295950000000003,0.03295950000000003
mp-8946,B6S12Tl6,20,S,zx,0.07873,0.04577077,-0.03295922999999999,0.03295922999999999
mp-37183,Gd4S8Sr2,1,Sr,xy,-0.15653,-0.12357091,0.032959089999999996,0.032959089999999996
mp-640889,Cu12Te12Tm4,8,Cu,yx,0.11853,0.15148857,0.03295856999999999,0.03295856999999999
mp-1029616,Ba12N48Ta24,83,N,xz,0.54812,0.51516163,-0.032958370000000015,0.032958370000000015
mp-1029616,Ba12N48Ta24,69,N,xz,0.54812,0.51516253,-0.032957470000000044,0.032957470000000044
mp-754513,Mn6O18Zr6,24,O,zy,-0.86116,-0.89411521,-0.03295521000000001,0.03295521000000001
mp-3779,Cr2Si2Te6,9,Te,zy,0.30724,0.2742855,-0.0329545,0.0329545
mp-8946,B6S12Tl6,21,S,zx,0.07873,0.04577717,-0.032952829999999995,0.032952829999999995
mp-754513,Mn6O18Zr6,26,O,zy,-0.86116,-0.89411265,-0.03295264999999992,0.03295264999999992
mp-754513,Mn6O18Zr6,13,O,zy,-0.86116,-0.89411223,-0.032952229999999916,0.032952229999999916
mp-754513,Mn6O18Zr6,14,O,zy,-0.86116,-0.89411116,-0.03295115999999998,0.03295115999999998
mp-569571,Nb6Sb4Te10,4,Nb,xy,0.09778,0.06482899,-0.03295101,0.03295101
mp-7290,Er12Ga4S24,3,Er,yx,0.09018,0.0572306,-0.0329494,0.0329494
mp-19247,O8Sc2V2,3,V,yx,0.4054,0.43834817,0.03294817,0.03294817
mp-7290,Er12Ga4S24,11,Er,yx,-0.09018,-0.05723254,0.03294746,0.03294746
mp-7290,Er12Ga4S24,9,Er,yx,0.09018,0.05723269,-0.032947309999999994,0.032947309999999994
mp-569571,Nb6Sb4Te10,5,Nb,xy,-0.09778,-0.06483287,0.032947130000000005,0.032947130000000005
mp-541040,Be4Ge2O14Y4,16,O,zy,0.25442,0.28736618,0.03294618000000005,0.03294618000000005
mp-1029584,K8N56Si40,61,N,xy,-0.049,-0.01605455,0.03294545,0.03294545
mp-505431,As8In4K8Li4,3,K,xy,0.27794,0.24499512,-0.03294488000000001,0.03294488000000001
mp-541040,Be4Ge2O14Y4,22,O,zx,0.25442,0.2873646,0.032944600000000046,0.032944600000000046
mp-1029584,K8N56Si40,62,N,xy,-0.049,-0.01605543,0.032944570000000006,0.032944570000000006
mp-2030,Ru4S8,6,S,yx,0.13821,0.10526569,-0.032944310000000004,0.032944310000000004
mp-19247,O8Sc2V2,3,V,xy,0.4054,0.43834403,0.03294403000000001,0.03294403000000001
mp-7290,Er12Ga4S24,5,Er,yx,-0.09018,-0.057236,0.032943999999999994,0.032943999999999994
mp-1029584,K8N56Si40,60,N,xy,0.049,0.01605604,-0.03294396,0.03294396
mp-1029584,K8N56Si40,63,N,xy,0.049,0.01605697,-0.03294303,0.03294303
mp-541040,Be4Ge2O14Y4,19,O,zy,-0.25442,-0.28736228,-0.032942280000000046,0.032942280000000046
mp-541040,Be4Ge2O14Y4,23,O,zx,-0.25442,-0.28736222,-0.03294222000000002,0.03294222000000002
mp-505431,As8In4K8Li4,2,K,xy,-0.27794,-0.24499819,0.032941810000000016,0.032941810000000016
mp-19247,O8Sc2V2,2,V,yx,0.4054,0.4383415,0.03294150000000001,0.03294150000000001
mp-28744,Br8Os2Y8,10,Br,xy,0.02638,0.05931862,0.03293862,0.03293862
mp-31116,La4O12Sc4,4,Sc,zy,0.10483,0.13776672,0.03293672,0.03293672
mp-23501,Bi6Fe6O18,12,O,xz,0.50336,0.47042346,-0.032936540000000014,0.032936540000000014
mp-1029967,N38Rb30W14,56,N,yz,-0.41172,-0.44465613,-0.03293613000000001,0.03293613000000001
mp-31116,La4O12Sc4,5,Sc,zy,0.10483,0.13776565,0.03293564999999998,0.03293564999999998
mp-31116,La4O12Sc4,7,Sc,zy,-0.10483,-0.13776454,-0.032934539999999984,0.032934539999999984
mp-31116,La4O12Sc4,6,Sc,zy,-0.10483,-0.13776414,-0.03293414,0.03293414
mp-23501,Bi6Fe6O18,13,O,xz,0.50336,0.47042632,-0.03293368000000002,0.03293368000000002
mp-505431,As8In4K8Li4,1,K,xy,0.27794,0.24500662,-0.03293338000000001,0.03293338000000001
mp-28744,Br8Os2Y8,12,Br,xy,0.02638,0.05931319,0.03293319,0.03293319
mp-19247,O8Sc2V2,2,V,xy,0.4054,0.43833226,0.03293225999999999,0.03293225999999999
mp-23501,Bi6Fe6O18,14,O,xz,0.50336,0.47042805,-0.03293195000000004,0.03293195000000004
mp-1029699,C3Cs6N6,3,Cs,xz,0.05621,0.08914056,0.03293055999999999,0.03293055999999999
mp-505431,As8In4K8Li4,0,K,xy,-0.27794,-0.24501172,0.03292828000000003,0.03292828000000003
mp-7984,F6KOs,5,F,zy,0.29428,0.26135218,-0.03292782,0.03292782
mp-5518,Ag2Ga2Se4,0,Ga,xy,-0.21864,-0.18571343,0.03292656999999999,0.03292656999999999
mp-1029536,Mg4N8Zr4,1,Mg,yz,0.23298,0.26590556,0.03292555999999999,0.03292555999999999
mp-34126,Cu12P30Sn3,29,P,yz,-0.85013,-0.81720555,0.032924450000000105,0.032924450000000105
mp-37183,Gd4S8Sr2,0,Sr,yx,-0.15646,-0.12353718,0.03292281999999999,0.03292281999999999
mp-1029536,Mg4N8Zr4,2,Mg,yz,-0.23298,-0.26590207,-0.03292207,0.03292207
mp-643683,H4Ba10Ga12,11,Ga,yx,-0.05969,-0.09261191,-0.032921910000000006,0.032921910000000006
mp-850957,Na12O14Ti4,24,O,yx,0.4594,0.49232155,0.03292155000000002,0.03292155000000002
mp-643683,H4Ba10Ga12,15,Ga,yx,0.05969,0.09261149,0.032921490000000005,0.032921490000000005
mp-1400392,Cr4Mg2S8,13,S,xy,0.08719,0.05426886,-0.03292114,0.03292114
mp-850957,Na12O14Ti4,17,O,yx,-0.4594,-0.49232,-0.032920000000000005,0.032920000000000005
mp-1400392,Cr4Mg2S8,8,S,xy,0.08719,0.05427124,-0.032918760000000005,0.032918760000000005
mp-28879,Ca5P8,2,Ca,zx,0.18249,0.14957477,-0.03291523000000002,0.03291523000000002
mp-34126,Cu12P30Sn3,39,P,yz,-0.85013,-0.81721932,0.03291068000000008,0.03291068000000008
mp-34126,Cu12P30Sn3,19,P,yz,-0.85013,-0.81722248,0.03290752000000008,0.03290752000000008
mp-27148,Be8P16,9,P,yx,-0.0094,-0.04229917,-0.03289917,0.03289917
mp-29187,Co4P12Si12,24,P,yx,-0.08432,-0.11721244,-0.032892439999999995,0.032892439999999995
mp-561258,S10Zn10,1,Zn,zy,-0.0329,-9.26e-06,0.03289074,0.03289074
mp-686129,Li80N48Ti16,63,Li,zx,0.07604,0.04315009,-0.032889909999999994,0.032889909999999994
mp-558781,O8Sc2Ta2,10,O,zx,-1.35766,-1.32477462,0.032885380000000186,0.032885380000000186
mp-558781,O8Sc2Ta2,5,O,zx,1.35766,1.32477927,-0.032880730000000025,0.032880730000000025
mp-558781,O8Sc2Ta2,8,O,zx,-1.35766,-1.32477999,0.03288001000000018,0.03288001000000018
mp-558781,O8Sc2Ta2,7,O,zx,1.35766,1.32478046,-0.03287954000000015,0.03287954000000015
mp-7290,Er12Ga4S24,8,Er,yx,0.09011,0.0572322,-0.0328778,0.0328778
mp-541291,Mo8N24Na24,12,Na,zx,0.06262,0.09549698,0.03287698,0.03287698
mp-7290,Er12Ga4S24,4,Er,yx,-0.09011,-0.05723352,0.03287647999999999,0.03287647999999999
mp-1029616,Ba12N48Ta24,70,N,xz,-0.54803,-0.51515484,0.032875160000000014,0.032875160000000014
mp-1029616,Ba12N48Ta24,81,N,xz,0.54803,0.51515543,-0.03287457000000005,0.03287457000000005
mp-22896,Cl6La2,5,Cl,yx,-0.50486,-0.47198606,0.03287393999999999,0.03287393999999999
mp-1029616,Ba12N48Ta24,71,N,xz,0.54803,0.51515615,-0.03287384999999998,0.03287384999999998
mp-1029616,Ba12N48Ta24,80,N,xz,-0.54803,-0.51515639,0.03287361,0.03287361
mp-7290,Er12Ga4S24,2,Er,yx,0.09011,0.05723648,-0.032873519999999996,0.032873519999999996
mp-7290,Er12Ga4S24,10,Er,yx,-0.09011,-0.05723879,0.03287121,0.03287121
mp-541291,Mo8N24Na24,13,Na,zx,-0.06262,-0.09549107,-0.03287107,0.03287107
mp-554138,F4O20Pr8Sb4,26,O,yz,0.58898,0.62184876,0.03286876000000005,0.03286876000000005
mp-541291,Mo8N24Na24,0,Na,zx,0.06262,0.09548819,0.032868190000000005,0.032868190000000005
mp-541291,Mo8N24Na24,1,Na,zx,-0.06262,-0.0954864,-0.032866400000000004,0.032866400000000004
mp-1029616,Ba12N48Ta24,66,N,zy,-0.54802,-0.51515472,0.03286528,0.03286528
mp-1029616,Ba12N48Ta24,76,N,zy,-0.54802,-0.51515538,0.0328646199999999,0.0328646199999999
mp-1029616,Ba12N48Ta24,77,N,zy,0.54802,0.51515609,-0.032863909999999996,0.032863909999999996
mp-1029616,Ba12N48Ta24,67,N,zy,0.54802,0.51515746,-0.032862539999999996,0.032862539999999996
mp-567629,Br12Cs4Pb4,10,Br,xz,0.03397,0.06682935,0.032859349999999996,0.032859349999999996
mp-567629,Br12Cs4Pb4,12,Br,xz,-0.03397,-0.06682931,-0.03285931,0.03285931
mp-567629,Br12Cs4Pb4,17,Br,xz,-0.03397,-0.06682922,-0.032859219999999995,0.032859219999999995
mp-567629,Br12Cs4Pb4,13,Br,xz,-0.03397,-0.06682909,-0.032859089999999994,0.032859089999999994
mp-567629,Br12Cs4Pb4,15,Br,xz,0.03397,0.06682906,0.032859059999999995,0.032859059999999995
mp-567629,Br12Cs4Pb4,11,Br,xz,0.03397,0.06682897,0.03285897,0.03285897
mp-567629,Br12Cs4Pb4,14,Br,xz,0.03397,0.06682892,0.03285892,0.03285892
mp-567629,Br12Cs4Pb4,16,Br,xz,-0.03397,-0.06682892,-0.03285892,0.03285892
mp-1029616,Ba12N48Ta24,62,N,yx,-0.54801,-0.51515549,0.03285450999999995,0.03285450999999995
mp-1029616,Ba12N48Ta24,72,N,yx,-0.54801,-0.51515603,0.03285397000000001,0.03285397000000001
mp-676002,Ba2F7Pr,4,F,yx,0.01039,0.04324315,0.03285315,0.03285315
mp-1029616,Ba12N48Ta24,73,N,yx,0.54801,0.51515704,-0.03285296000000004,0.03285296000000004
mp-1029616,Ba12N48Ta24,63,N,yx,0.54801,0.51515728,-0.032852719999999946,0.032852719999999946
mp-27678,Cl6Y4,9,Cl,xy,0.02359,-0.00925781,-0.03284781,0.03284781
mp-989616,Ca4N12W4,3,Ca,yz,0.14504,0.1121957,-0.03284430000000001,0.03284430000000001
mp-4024,Ag2Dy2Te4,5,Te,yx,-0.96927,-0.93642592,0.03284407999999994,0.03284407999999994
mp-4024,Ag2Dy2Te4,4,Te,xy,0.96927,0.93642652,-0.032843479999999925,0.032843479999999925
mp-4024,Ag2Dy2Te4,5,Te,xy,-0.96927,-0.936427,0.032842999999999956,0.032842999999999956
mp-569030,Be9Cl18,16,Cl,yx,-0.10948,-0.07663761,0.03284239,0.03284239
mp-4024,Ag2Dy2Te4,6,Te,yx,0.96927,0.93642777,-0.03284222999999997,0.03284222999999997
mp-989616,Ca4N12W4,1,Ca,yz,0.14504,0.11219829,-0.032841709999999996,0.032841709999999996
mp-1178405,Cs4Hf2O6,7,O,zy,0.72894,0.69609928,-0.032840720000000045,0.032840720000000045
mp-1178405,Cs4Hf2O6,10,O,zy,-0.72894,-0.69609928,0.032840720000000045,0.032840720000000045
mp-1178405,Cs4Hf2O6,11,O,zy,0.72894,0.69609934,-0.03284066000000008,0.03284066000000008
mp-1178405,Cs4Hf2O6,6,O,zy,-0.72894,-0.6960994,0.0328406,0.0328406
mp-17128,Cs2O24P8Tb2,1,Cs,yz,0.04599,0.07882515,0.032835149999999994,0.032835149999999994
mp-770618,Mg2Mn2O6,3,Mn,zx,-0.6466,-0.67942691,-0.03282691000000004,0.03282691000000004
mp-770618,Mg2Mn2O6,2,Mn,zx,-0.6466,-0.67942464,-0.03282464000000007,0.03282464000000007
mp-19234,Ba8F16O12W4,8,W,zx,-0.96157,-0.99439251,-0.032822509999999916,0.032822509999999916
mp-19234,Ba8F16O12W4,9,W,zx,0.96157,0.99439192,0.03282191999999995,0.03282191999999995
mp-19234,Ba8F16O12W4,11,W,zx,0.96157,0.99439156,0.032821559999999916,0.032821559999999916
mp-30001,Ba32N38Nb10,67,N,yx,0.90767,0.94049072,0.032820720000000025,0.032820720000000025
mp-675800,Li10P6Ti2,12,P,yx,0.03519,0.00237104,-0.03281896,0.03281896
mp-3551,Ag2Tb2Te4,5,Te,zx,0.06516,0.03234159,-0.03281840999999999,0.03281840999999999
mp-3551,Ag2Tb2Te4,7,Te,zx,-0.06516,-0.03234166,0.032818339999999994,0.032818339999999994
mp-7984,F6KOs,3,F,zy,0.29417,0.2613517,-0.03281829999999997,0.03281829999999997
mp-1103228,Bi4Ir4Se4,2,Bi,zx,-0.08587,-0.11868829,-0.03281829,0.03281829
mp-3551,Ag2Tb2Te4,7,Te,zy,-0.06516,-0.0323419,0.032818099999999996,0.032818099999999996
mp-19234,Ba8F16O12W4,10,W,zx,-0.96157,-0.99438775,-0.03281774999999998,0.03281774999999998
mp-3551,Ag2Tb2Te4,5,Te,zy,0.06516,0.03234282,-0.032817179999999994,0.032817179999999994
mp-29287,Br10Co2Cs6,6,Co,zy,0.10626,0.07344621,-0.032813789999999995,0.032813789999999995
mp-29287,Br10Co2Cs6,7,Co,zy,0.10626,0.0734466,-0.03281339999999999,0.03281339999999999
mp-1029699,C3Cs6N6,2,Cs,xz,0.05633,0.08914155,0.03281155,0.03281155
mp-770618,Mg2Mn2O6,0,Mg,zy,-0.15094,-0.11813165,0.032808349999999986,0.032808349999999986
mp-770618,Mg2Mn2O6,1,Mg,zy,-0.15094,-0.11813369,0.03280630999999999,0.03280630999999999
mp-34293,Cs2N4Ta2,3,Ta,yz,0.46929,0.4364838,-0.03280620000000001,0.03280620000000001
mp-569595,I4Pb2,5,I,xz,0.20082,0.16801585,-0.032804150000000004,0.032804150000000004
mp-610744,Cs4Mn2Te4,0,Cs,yz,0.17418,0.14137697,-0.03280303000000001,0.03280303000000001
mp-1103228,Bi4Ir4Se4,2,Bi,yz,0.08587,0.11866897,0.03279897,0.03279897
mp-1103228,Bi4Ir4Se4,3,Bi,yz,0.08587,0.11866868,0.03279868,0.03279868
mp-1103228,Bi4Ir4Se4,0,Bi,xy,0.08587,0.11866581,0.032795809999999995,0.032795809999999995
mp-1103228,Bi4Ir4Se4,1,Bi,yz,-0.08587,-0.11866504,-0.03279504,0.03279504
mp-1103228,Bi4Ir4Se4,3,Bi,zx,0.08587,0.11866266,0.03279266,0.03279266
mp-24052,H16Ca4Mg4Ni4,12,H,zy,0.0015,-0.03129231,-0.03279231,0.03279231
mp-24052,H16Ca4Mg4Ni4,19,H,xz,0.0015,-0.03129211,-0.03279211,0.03279211
mp-24052,H16Ca4Mg4Ni4,18,H,yx,0.0015,-0.03129197,-0.032791970000000004,0.032791970000000004
mp-1103228,Bi4Ir4Se4,0,Bi,yz,-0.08587,-0.11866051,-0.032790509999999995,0.032790509999999995
mp-24052,H16Ca4Mg4Ni4,21,H,yx,-0.0015,0.03128953,0.032789530000000004,0.032789530000000004
mp-24052,H16Ca4Mg4Ni4,23,H,zy,-0.0015,0.0312891,0.0327891,0.0327891
mp-24052,H16Ca4Mg4Ni4,22,H,xz,-0.0015,0.03128878,0.032788780000000003,0.032788780000000003
mp-1848,Ru4Te8,4,Te,xy,0.22747,0.19468135,-0.03278865,0.03278865
mp-17128,Cs2O24P8Tb2,0,Cs,yz,-0.04602,-0.07880865,-0.032788649999999996,0.032788649999999996
mp-1103228,Bi4Ir4Se4,2,Bi,xy,-0.08587,-0.11865741,-0.03278741,0.03278741
mp-1103228,Bi4Ir4Se4,1,Bi,zx,0.08587,0.11865276,0.032782759999999994,0.032782759999999994
mp-38970,Ga4Te6,3,Ga,yx,0.38022,0.34743819,-0.03278181000000002,0.03278181000000002
mp-1103228,Bi4Ir4Se4,0,Bi,zx,-0.08587,-0.11865109,-0.03278109,0.03278109
mp-554138,F4O20Pr8Sb4,20,O,yz,0.58906,0.62184078,0.032780779999999954,0.032780779999999954
mp-1103228,Bi4Ir4Se4,3,Bi,xy,0.08587,0.11864966,0.03277966,0.03277966
mp-1103228,Bi4Ir4Se4,1,Bi,xy,-0.08587,-0.11864901,-0.03277901,0.03277901
mp-15703,C2Be2N4,6,N,xy,0.05327,0.02049493,-0.032775069999999996,0.032775069999999996
mp-685043,B18Br18,19,Br,xy,-0.17751,-0.14473736,0.03277263999999999,0.03277263999999999
mp-18247,O12Rh2Sc2Sr6,4,Sr,xy,-0.32808,-0.29530996,0.03277004,0.03277004
mp-686129,Li80N48Ti16,79,Li,zy,-0.0788,-0.11156296,-0.03276296000000001,0.03276296000000001
mp-1029863,K30N38Re14,18,K,zx,-0.4743,-0.44154584,0.03275415999999998,0.03275415999999998
mp-1029869,K30Mo14N38,80,N,yz,-0.71903,-0.75177884,-0.03274884,0.03274884
mp-21823,Mn8O32Pb16,11,Pb,yz,0.15169,0.11894386,-0.03274613999999999,0.03274613999999999
mp-1030015,Mg108N144W36,266,N,yz,1.10027,1.06752563,-0.03274437000000008,0.03274437000000008
mp-18247,O12Rh2Sc2Sr6,0,Sr,yx,-0.31142,-0.27868226,0.03273773999999996,0.03273773999999996
mp-1030015,Mg108N144W36,269,N,yz,1.10027,1.06753278,-0.03273722000000001,0.03273722000000001
mp-21823,Mn8O32Pb16,12,Pb,yz,-0.15169,-0.11895338,0.032736619999999994,0.032736619999999994
mp-1030015,Mg108N144W36,197,N,yz,1.10027,1.06753349,-0.03273651000000011,0.03273651000000011
mp-569766,I4Te4,5,I,yx,0.1474,0.11466526,-0.03273474,0.03273474
mp-1030015,Mg108N144W36,194,N,yz,1.10027,1.06753552,-0.03273448000000001,0.03273448000000001
mp-17173,Rh8S12,6,Rh,yz,-0.73847,-0.77120447,-0.03273447000000007,0.03273447000000007
mp-5475,N2NaTa,0,Na,zy,0.117,0.14973369,0.032733689999999996,0.032733689999999996
