frequency_cm-1,IR,epsilon_avg_real,epsilon_avg_imag,Raman
4.368978829117104397e+03,0.000000000000000000e+00,3.287658201123471624e+00,0.000000000000000000e+00,9.348712568440361065e+04
4.369145609496898942e+03,0.000000000000000000e+00,3.287699691556893011e+00,0.000000000000000000e+00,9.349436599528975785e+04
4.369312389876695306e+03,0.000000000000000000e+00,3.287739416700441897e+00,0.000000000000000000e+00,9.350150724093292956e+04
4.369479170256490761e+03,0.000000000000000000e+00,3.287779471047210134e+00,0.000000000000000000e+00,9.350868354704629746e+04
4.369645950636285306e+03,0.000000000000000000e+00,3.287820367409093336e+00,0.000000000000000000e+00,9.351603704716243374e+04
4.369812731016080761e+03,0.000000000000000000e+00,3.287860214059473041e+00,0.000000000000000000e+00,9.352304836148918548e+04
4.369979511395876216e+03,0.000000000000000000e+00,3.287898228794333022e+00,0.000000000000000000e+00,9.352995429670219892e+04
4.370146291775670761e+03,0.000000000000000000e+00,3.287939046334959148e+00,0.000000000000000000e+00,9.353730803596033365e+04
4.370313072155466216e+03,0.000000000000000000e+00,3.287978368622944458e+00,0.000000000000000000e+00,9.354445227342221187e+04
4.370479852535262580e+03,0.000000000000000000e+00,3.288017988040641715e+00,0.000000000000000000e+00,9.355113068861268403e+04
4.370646632915057126e+03,0.000000000000000000e+00,3.288057669188112708e+00,0.000000000000000000e+00,9.355851001170229574e+04
4.370813413294852580e+03,0.000000000000000000e+00,3.288098190944483523e+00,0.000000000000000000e+00,9.356588794616259111e+04
4.370980193674648035e+03,0.000000000000000000e+00,3.288137273855156195e+00,0.000000000000000000e+00,9.357296985736502393e+04
4.371146974054442580e+03,0.000000000000000000e+00,3.288178859287973932e+00,0.000000000000000000e+00,9.357978754514448519e+04
4.371313754434238035e+03,0.000000000000000000e+00,3.288218844023112819e+00,0.000000000000000000e+00,9.358694477852043929e+04
4.371480534814033490e+03,0.000000000000000000e+00,3.288259768953746498e+00,0.000000000000000000e+00,9.359465701999102021e+04
4.371647315193828945e+03,0.000000000000000000e+00,3.288297302250725807e+00,0.000000000000000000e+00,9.360158117659689742e+04
4.371814095573624400e+03,0.000000000000000000e+00,3.288337632985906200e+00,0.000000000000000000e+00,9.360848320293426514e+04
4.371980875953419854e+03,0.000000000000000000e+00,3.288377841193327100e+00,0.000000000000000000e+00,9.361584991581742361e+04
4.372147656333214400e+03,0.000000000000000000e+00,3.288417575277946980e+00,0.000000000000000000e+00,9.362291428436292335e+04
4.372314436713009854e+03,0.000000000000000000e+00,3.288458365722461085e+00,0.000000000000000000e+00,9.362984345463842328e+04
4.372481217092805309e+03,0.000000000000000000e+00,3.288497013158105720e+00,0.000000000000000000e+00,9.363738622757897247e+04
4.372647997472600764e+03,0.000000000000000000e+00,3.288537246210435416e+00,0.000000000000000000e+00,9.364428786421631230e+04
4.372814777852396219e+03,0.000000000000000000e+00,3.288576951114821956e+00,0.000000000000000000e+00,9.365160933272496914e+04
4.372981558232191674e+03,0.000000000000000000e+00,3.288616269769427891e+00,0.000000000000000000e+00,9.365855765736414469e+04
4.373148338611986219e+03,0.000000000000000000e+00,3.288658076569463962e+00,0.000000000000000000e+00,9.366577334567742946e+04
4.373315118991781674e+03,0.000000000000000000e+00,3.288698196005091834e+00,0.000000000000000000e+00,9.367300315608340316e+04
4.373481899371577128e+03,0.000000000000000000e+00,3.288736435555403403e+00,0.000000000000000000e+00,9.367990560738289787e+04
4.373648679751371674e+03,0.000000000000000000e+00,3.288776457830469013e+00,0.000000000000000000e+00,9.368720818205735122e+04
4.373815460131168038e+03,0.000000000000000000e+00,3.288816349597953437e+00,0.000000000000000000e+00,9.369435725435847417e+04
4.373982240510963493e+03,0.000000000000000000e+00,3.288855816327703963e+00,0.000000000000000000e+00,9.370133601617178647e+04
4.374149020890758038e+03,0.000000000000000000e+00,3.288896211660768731e+00,0.000000000000000000e+00,9.370891625045327237e+04
4.374315801270553493e+03,0.000000000000000000e+00,3.288936864558810402e+00,0.000000000000000000e+00,9.371562306099853595e+04
4.374482581650348948e+03,0.000000000000000000e+00,3.288976941655660458e+00,0.000000000000000000e+00,9.372324041182205838e+04
4.374649362030143493e+03,0.000000000000000000e+00,3.289016810980541106e+00,0.000000000000000000e+00,9.372981121291585441e+04
4.374816142409938948e+03,0.000000000000000000e+00,3.289055190667626416e+00,0.000000000000000000e+00,9.373735310414910782e+04
4.374982922789735312e+03,0.000000000000000000e+00,3.289096631555226136e+00,0.000000000000000000e+00,9.374435264571465086e+04
4.375149703169529857e+03,0.000000000000000000e+00,3.289135325511539865e+00,0.000000000000000000e+00,9.375168033055364504e+04
4.375316483549325312e+03,0.000000000000000000e+00,3.289175033021024763e+00,0.000000000000000000e+00,9.375875333424024575e+04
4.375483263929119857e+03,0.000000000000000000e+00,3.289215909780610847e+00,0.000000000000000000e+00,9.376598462912782270e+04
4.375650044308915312e+03,0.000000000000000000e+00,3.289256802163076809e+00,0.000000000000000000e+00,9.377253656187801971e+04
4.375816824688710767e+03,0.000000000000000000e+00,3.289296348497105171e+00,0.000000000000000000e+00,9.378040854244405637e+04
4.375983605068505312e+03,0.000000000000000000e+00,3.289335863606742461e+00,0.000000000000000000e+00,9.378715316657810763e+04
4.376150385448301677e+03,0.000000000000000000e+00,3.289375622728647031e+00,0.000000000000000000e+00,9.379458174818790576e+04
4.376317165828097131e+03,0.000000000000000000e+00,3.289415526971206649e+00,0.000000000000000000e+00,9.380141061170086323e+04
4.376483946207891677e+03,0.000000000000000000e+00,3.289456211985685830e+00,0.000000000000000000e+00,9.380910636512032943e+04
4.376650726587687132e+03,0.000000000000000000e+00,3.289495997080753131e+00,0.000000000000000000e+00,9.381579336439172039e+04
4.376817506967482586e+03,0.000000000000000000e+00,3.289536461149783708e+00,0.000000000000000000e+00,9.382275006457048585e+04
4.376984287347277132e+03,0.000000000000000000e+00,3.289576722683814847e+00,0.000000000000000000e+00,9.382994334548080224e+04
4.377151067727073496e+03,0.000000000000000000e+00,3.289615414872784527e+00,0.000000000000000000e+00,9.383715768048398604e+04
4.377317848106868951e+03,0.000000000000000000e+00,3.289655478736855709e+00,0.000000000000000000e+00,9.384440357976168161e+04
4.377484628486663496e+03,0.000000000000000000e+00,3.289694839367363954e+00,0.000000000000000000e+00,9.385178352833160898e+04
4.377651408866458951e+03,0.000000000000000000e+00,3.289735555105068432e+00,0.000000000000000000e+00,9.385856041799543891e+04
4.377818189246254406e+03,0.000000000000000000e+00,3.289776329579070069e+00,0.000000000000000000e+00,9.386625175495557778e+04
4.377984969626048951e+03,0.000000000000000000e+00,3.289815188595754503e+00,0.000000000000000000e+00,9.387278702936682384e+04
4.378151750005844406e+03,0.000000000000000000e+00,3.289855417480846977e+00,0.000000000000000000e+00,9.388036712433546199e+04
4.378318530385640770e+03,0.000000000000000000e+00,3.289894657857656224e+00,0.000000000000000000e+00,9.388709225450440135e+04
4.378485310765435315e+03,0.000000000000000000e+00,3.289935959917974273e+00,0.000000000000000000e+00,9.389467487796609930e+04
4.378652091145230770e+03,0.000000000000000000e+00,3.289974471429670810e+00,0.000000000000000000e+00,9.390149336492862494e+04
4.378818871525026225e+03,0.000000000000000000e+00,3.290014946886427705e+00,0.000000000000000000e+00,9.390870540338796854e+04
4.378985651904820770e+03,0.000000000000000000e+00,3.290055247334207067e+00,0.000000000000000000e+00,9.391589976986750844e+04
4.379152432284616225e+03,0.000000000000000000e+00,3.290094512219257084e+00,0.000000000000000000e+00,9.392299614739169192e+04
4.379319212664411680e+03,0.000000000000000000e+00,3.290134818270907591e+00,0.000000000000000000e+00,9.393023883768577070e+04
4.379485993044207135e+03,0.000000000000000000e+00,3.290175392450451763e+00,0.000000000000000000e+00,9.393754798901168397e+04
4.379652773424002589e+03,0.000000000000000000e+00,3.290215301448325746e+00,0.000000000000000000e+00,9.394457565137588244e+04
4.379819553803798044e+03,0.000000000000000000e+00,3.290253898419100320e+00,0.000000000000000000e+00,9.395179782549782249e+04
4.379986334183592589e+03,0.000000000000000000e+00,3.290295718741192754e+00,0.000000000000000000e+00,9.395881875272215984e+04
4.380153114563388044e+03,0.000000000000000000e+00,3.290334545010713097e+00,0.000000000000000000e+00,9.396587257214789861e+04
4.380319894943183499e+03,0.000000000000000000e+00,3.290373904315952558e+00,0.000000000000000000e+00,9.397311248800628528e+04
4.380486675322978044e+03,0.000000000000000000e+00,3.290414359781442144e+00,0.000000000000000000e+00,9.398041936887797783e+04
4.380653455702774409e+03,0.000000000000000000e+00,3.290455446477199786e+00,0.000000000000000000e+00,9.398752376874456240e+04
4.380820236082569863e+03,0.000000000000000000e+00,3.290493694485022047e+00,0.000000000000000000e+00,9.399450554454806843e+04
4.380987016462364409e+03,0.000000000000000000e+00,3.290534465679526566e+00,0.000000000000000000e+00,9.400193107368584606e+04
4.381153796842159863e+03,0.000000000000000000e+00,3.290574597463873374e+00,0.000000000000000000e+00,9.400887763560655003e+04
4.381320577221955318e+03,0.000000000000000000e+00,3.290614538026474634e+00,0.000000000000000000e+00,9.401609187420511444e+04
4.381487357601749864e+03,0.000000000000000000e+00,3.290655156611002941e+00,0.000000000000000000e+00,9.402319327513207099e+04
4.381654137981545318e+03,0.000000000000000000e+00,3.290694225135109008e+00,0.000000000000000000e+00,9.403049021613359218e+04
4.381820918361341683e+03,0.000000000000000000e+00,3.290734680569672221e+00,0.000000000000000000e+00,9.403782047148275888e+04
4.381987698741136228e+03,0.000000000000000000e+00,3.290774886372429986e+00,0.000000000000000000e+00,9.404483717177290237e+04
4.382154479120931683e+03,0.000000000000000000e+00,3.290815461197122094e+00,0.000000000000000000e+00,9.405205371657951036e+04
4.382321259500726228e+03,0.000000000000000000e+00,3.290855004404866779e+00,0.000000000000000000e+00,9.405910764458277845e+04
4.382488039880521683e+03,0.000000000000000000e+00,3.290895097278026427e+00,0.000000000000000000e+00,9.406608787244258565e+04
4.382654820260317138e+03,0.000000000000000000e+00,3.290934811901466528e+00,0.000000000000000000e+00,9.407314671297495079e+04
4.382821600640112592e+03,0.000000000000000000e+00,3.290974316655629561e+00,0.000000000000000000e+00,9.408019190856818750e+04
4.382988381019908047e+03,0.000000000000000000e+00,3.291014214096316337e+00,0.000000000000000000e+00,9.408778511774929939e+04
4.383155161399703502e+03,0.000000000000000000e+00,3.291054942938700378e+00,0.000000000000000000e+00,9.409502375688641041e+04
4.383321941779498047e+03,0.000000000000000000e+00,3.291095054880464499e+00,0.000000000000000000e+00,9.410190459656321036e+04
4.383488722159293502e+03,0.000000000000000000e+00,3.291134069545773588e+00,0.000000000000000000e+00,9.410928304195635428e+04
4.383655502539088957e+03,0.000000000000000000e+00,3.291175295616218133e+00,0.000000000000000000e+00,9.411660360991925700e+04
4.383822282918883502e+03,0.000000000000000000e+00,3.291214153069471848e+00,0.000000000000000000e+00,9.412343964139891614e+04
4.383989063298679866e+03,0.000000000000000000e+00,3.291256007390006122e+00,0.000000000000000000e+00,9.413079898284302908e+04
4.384155843678475321e+03,0.000000000000000000e+00,3.291295290718304845e+00,0.000000000000000000e+00,9.413795772929028317e+04
4.384322624058269867e+03,0.000000000000000000e+00,3.291334613928546649e+00,0.000000000000000000e+00,9.414480631936028658e+04
4.384489404438065321e+03,0.000000000000000000e+00,3.291373503243027798e+00,0.000000000000000000e+00,9.415202832847714308e+04
4.384656184817860776e+03,0.000000000000000000e+00,3.291414158806425405e+00,0.000000000000000000e+00,9.415925227809426724e+04
4.384822965197655321e+03,0.000000000000000000e+00,3.291454494203430503e+00,0.000000000000000000e+00,9.416656687982694712e+04
4.384989745577450776e+03,0.000000000000000000e+00,3.291493707613474928e+00,0.000000000000000000e+00,9.417337855385897274e+04
4.385156525957247140e+03,0.000000000000000000e+00,3.291535233010794315e+00,0.000000000000000000e+00,9.418074780466368247e+04
4.385323306337041686e+03,0.000000000000000000e+00,3.291575640179480899e+00,0.000000000000000000e+00,9.418787015619882732e+04
4.385490086716837141e+03,0.000000000000000000e+00,3.291614799881903419e+00,0.000000000000000000e+00,9.419519394032523269e+04
4.385656867096632595e+03,0.000000000000000000e+00,3.291653837541389294e+00,0.000000000000000000e+00,9.420231348018907011e+04
4.385823647476427141e+03,0.000000000000000000e+00,3.291694275730861374e+00,0.000000000000000000e+00,9.420959604935390234e+04
4.385990427856222595e+03,0.000000000000000000e+00,3.291734523695949211e+00,0.000000000000000000e+00,9.421653471447748598e+04
4.386157208236018050e+03,0.000000000000000000e+00,3.291773882864180933e+00,0.000000000000000000e+00,9.422413249339326285e+04
4.386323988615813505e+03,0.000000000000000000e+00,3.291813502934701763e+00,0.000000000000000000e+00,9.423093817721483356e+04
4.386490768995608960e+03,0.000000000000000000e+00,3.291854746401760679e+00,0.000000000000000000e+00,9.423814250336888654e+04
4.386657549375404415e+03,0.000000000000000000e+00,3.291893744624506457e+00,0.000000000000000000e+00,9.424552773058433377e+04
4.386824329755198960e+03,0.000000000000000000e+00,3.291934258448674822e+00,0.000000000000000000e+00,9.425256378330853477e+04
4.386991110134994415e+03,0.000000000000000000e+00,3.291974851389644741e+00,0.000000000000000000e+00,9.425968696938622452e+04
4.387157890514789869e+03,0.000000000000000000e+00,3.292014553831470014e+00,0.000000000000000000e+00,9.426686804989265511e+04
4.387324670894585324e+03,0.000000000000000000e+00,3.292054166553393113e+00,0.000000000000000000e+00,9.427404201368581562e+04
4.387491451274380779e+03,0.000000000000000000e+00,3.292095027151338282e+00,0.000000000000000000e+00,9.428091255236041616e+04
4.387658231654176234e+03,0.000000000000000000e+00,3.292135912527847541e+00,0.000000000000000000e+00,9.428826928335009143e+04
4.387825012033970779e+03,0.000000000000000000e+00,3.292175505489442600e+00,0.000000000000000000e+00,9.429528543650540814e+04
4.387991792413766234e+03,0.000000000000000000e+00,3.292214959372535166e+00,0.000000000000000000e+00,9.430244115478005551e+04
4.388158572793560779e+03,0.000000000000000000e+00,3.292254795034654791e+00,0.000000000000000000e+00,9.430967307605307724e+04
4.388325353173356234e+03,0.000000000000000000e+00,3.292294931708417582e+00,0.000000000000000000e+00,9.431708435364409524e+04
4.388492133553152598e+03,0.000000000000000000e+00,3.292334354369652605e+00,0.000000000000000000e+00,9.432434839072586328e+04
4.388658913932947144e+03,0.000000000000000000e+00,3.292373421503883346e+00,0.000000000000000000e+00,9.433137036246719072e+04
4.388825694312742598e+03,0.000000000000000000e+00,3.292415967730427884e+00,0.000000000000000000e+00,9.433872077658011403e+04
4.388992474692538053e+03,0.000000000000000000e+00,3.292455950319574942e+00,0.000000000000000000e+00,9.434565220516025147e+04
4.389159255072332599e+03,0.000000000000000000e+00,3.292494830445696241e+00,0.000000000000000000e+00,9.435290635180508252e+04
4.389326035452128053e+03,0.000000000000000000e+00,3.292534759887219220e+00,0.000000000000000000e+00,9.435999544959333434e+04
4.389492815831923508e+03,0.000000000000000000e+00,3.292574798642444289e+00,0.000000000000000000e+00,9.436728910966485273e+04
4.389659596211718963e+03,0.000000000000000000e+00,3.292615033025797278e+00,0.000000000000000000e+00,9.437461587186936231e+04
4.389826376591514418e+03,0.000000000000000000e+00,3.292655007298681991e+00,0.000000000000000000e+00,9.438143815046097734e+04
4.389993156971309872e+03,0.000000000000000000e+00,3.292695643849688825e+00,0.000000000000000000e+00,9.438856223595884512e+04
4.390159937351104418e+03,0.000000000000000000e+00,3.292734869483282978e+00,0.000000000000000000e+00,9.439567697587019939e+04
4.390326717730899873e+03,0.000000000000000000e+00,3.292774641918672973e+00,0.000000000000000000e+00,9.440302156627799559e+04
4.390493498110695327e+03,0.000000000000000000e+00,3.292816307392568476e+00,0.000000000000000000e+00,9.441009916817306657e+04
4.390660278490489873e+03,0.000000000000000000e+00,3.292854441753270134e+00,0.000000000000000000e+00,9.441741297341899190e+04
4.390827058870286237e+03,0.000000000000000000e+00,3.292894148113532538e+00,0.000000000000000000e+00,9.442451172016937926e+04
4.390993839250081692e+03,0.000000000000000000e+00,3.292935854603021628e+00,0.000000000000000000e+00,9.443197450615468551e+04
4.391160619629876237e+03,0.000000000000000000e+00,3.292976402302319361e+00,0.000000000000000000e+00,9.443893735188123537e+04
4.391327400009671692e+03,0.000000000000000000e+00,3.293017184952264476e+00,0.000000000000000000e+00,9.444625530648534186e+04
4.391494180389467147e+03,0.000000000000000000e+00,3.293055398031819347e+00,0.000000000000000000e+00,9.445315510814209119e+04
4.391660960769261692e+03,0.000000000000000000e+00,3.293096091797883318e+00,0.000000000000000000e+00,9.446045088326219411e+04
4.391827741149057147e+03,0.000000000000000000e+00,3.293134939149971796e+00,0.000000000000000000e+00,9.446786474735720549e+04
4.391994521528853511e+03,0.000000000000000000e+00,3.293174794480117296e+00,0.000000000000000000e+00,9.447491546686551010e+04
4.392161301908648056e+03,0.000000000000000000e+00,3.293215360411782200e+00,0.000000000000000000e+00,9.448156830619082029e+04
4.392328082288443511e+03,0.000000000000000000e+00,3.293255807940504098e+00,0.000000000000000000e+00,9.448939646559811081e+04
4.392494862668238966e+03,0.000000000000000000e+00,3.293295931285999512e+00,0.000000000000000000e+00,9.449649805820854090e+04
4.392661643048033511e+03,0.000000000000000000e+00,3.293336173314306947e+00,0.000000000000000000e+00,9.450321070181045798e+04
4.392828423427828966e+03,0.000000000000000000e+00,3.293376686076980864e+00,0.000000000000000000e+00,9.451076385531468259e+04
4.392995203807625330e+03,0.000000000000000000e+00,3.293415808874380790e+00,0.000000000000000000e+00,9.451784492127737030e+04
4.393161984187419876e+03,0.000000000000000000e+00,3.293454885486731598e+00,0.000000000000000000e+00,9.452495532175766130e+04
4.393328764567215330e+03,0.000000000000000000e+00,3.293496729864791916e+00,0.000000000000000000e+00,9.453206207999057369e+04
4.393495544947010785e+03,0.000000000000000000e+00,3.293536402347520653e+00,0.000000000000000000e+00,9.453955958627977816e+04
4.393662325326805330e+03,0.000000000000000000e+00,3.293576171079307446e+00,0.000000000000000000e+00,9.454642924768388912e+04
4.393829105706600785e+03,0.000000000000000000e+00,3.293617054648851905e+00,0.000000000000000000e+00,9.455357710234916885e+04
4.393995886086396240e+03,0.000000000000000000e+00,3.293657356055530006e+00,0.000000000000000000e+00,9.456115578095831734e+04
4.394162666466191695e+03,0.000000000000000000e+00,3.293696813137034329e+00,0.000000000000000000e+00,9.456826720090853632e+04
4.394329446845987150e+03,0.000000000000000000e+00,3.293735433489946018e+00,0.000000000000000000e+00,9.457535033666971140e+04
4.394496227225782604e+03,0.000000000000000000e+00,3.293776470205028506e+00,0.000000000000000000e+00,9.458239566418711911e+04
4.394663007605577150e+03,0.000000000000000000e+00,3.293817017993102336e+00,0.000000000000000000e+00,9.458966461024695309e+04
4.394829787985372604e+03,0.000000000000000000e+00,3.293856054749705553e+00,0.000000000000000000e+00,9.459685684855643194e+04
4.394996568365167150e+03,0.000000000000000000e+00,3.293896204075041023e+00,0.000000000000000000e+00,9.460382675483467756e+04
4.395163348744962605e+03,0.000000000000000000e+00,3.293936969944343485e+00,0.000000000000000000e+00,9.461136501516273711e+04
4.395330129124758969e+03,0.000000000000000000e+00,3.293978124258394757e+00,0.000000000000000000e+00,9.461820505193450663e+04
4.395496909504553514e+03,0.000000000000000000e+00,3.294016530450576852e+00,0.000000000000000000e+00,9.462546205972126336e+04
4.395663689884348969e+03,0.000000000000000000e+00,3.294058095923296126e+00,0.000000000000000000e+00,9.463252576287178090e+04
4.395830470264144424e+03,0.000000000000000000e+00,3.294098349640262935e+00,0.000000000000000000e+00,9.463982044353673700e+04
4.395997250643938969e+03,0.000000000000000000e+00,3.294137372870231673e+00,0.000000000000000000e+00,9.464674588698244770e+04
4.396164031023734424e+03,0.000000000000000000e+00,3.294177469474991238e+00,0.000000000000000000e+00,9.465412657519105414e+04
4.396330811403529879e+03,0.000000000000000000e+00,3.294217372232701280e+00,0.000000000000000000e+00,9.466145485445330269e+04
4.396497591783325333e+03,0.000000000000000000e+00,3.294256410743920949e+00,0.000000000000000000e+00,9.466861241920149769e+04
4.396664372163120788e+03,0.000000000000000000e+00,3.294298086979926765e+00,0.000000000000000000e+00,9.467559077945326862e+04
4.396831152542916243e+03,0.000000000000000000e+00,3.294336541383968697e+00,0.000000000000000000e+00,9.468323597398621496e+04
4.396997932922710788e+03,0.000000000000000000e+00,3.294377070685188702e+00,0.000000000000000000e+00,9.469021420327626402e+04
4.397164713302506243e+03,0.000000000000000000e+00,3.294419225025803311e+00,0.000000000000000000e+00,9.469732366831440595e+04
4.397331493682301698e+03,0.000000000000000000e+00,3.294457441500135086e+00,0.000000000000000000e+00,9.470470676306640962e+04
4.397498274062097153e+03,0.000000000000000000e+00,3.294498187562802993e+00,0.000000000000000000e+00,9.471192229405988473e+04
4.397665054441892607e+03,0.000000000000000000e+00,3.294538137123455446e+00,0.000000000000000000e+00,9.471862966448529914e+04
4.397831834821688062e+03,0.000000000000000000e+00,3.294578666260216337e+00,0.000000000000000000e+00,9.472600643403950380e+04
4.397998615201482608e+03,0.000000000000000000e+00,3.294617701462565496e+00,0.000000000000000000e+00,9.473305687967463746e+04
4.398165395581278062e+03,0.000000000000000000e+00,3.294659104757345691e+00,0.000000000000000000e+00,9.474037823181222484e+04
4.398332175961073517e+03,0.000000000000000000e+00,3.294697563020066777e+00,0.000000000000000000e+00,9.474759571923784097e+04
4.398498956340868062e+03,0.000000000000000000e+00,3.294738936834876952e+00,0.000000000000000000e+00,9.475488292015937623e+04
4.398665736720664427e+03,0.000000000000000000e+00,3.294778892263651837e+00,0.000000000000000000e+00,9.476203585908444074e+04
4.398832517100459881e+03,0.000000000000000000e+00,3.294819033081630266e+00,0.000000000000000000e+00,9.476912329520181811e+04
4.398999297480254427e+03,0.000000000000000000e+00,3.294858932363106785e+00,0.000000000000000000e+00,9.477613205701169500e+04
4.399166077860049882e+03,0.000000000000000000e+00,3.294899048180579992e+00,0.000000000000000000e+00,9.478359217307974177e+04
4.399332858239845336e+03,0.000000000000000000e+00,3.294939837765351598e+00,0.000000000000000000e+00,9.479085097369922732e+04
4.399499638619639882e+03,0.000000000000000000e+00,3.294979061973652978e+00,0.000000000000000000e+00,9.479773065732589748e+04
4.399666418999435336e+03,0.000000000000000000e+00,3.295019649754825419e+00,0.000000000000000000e+00,9.480522903219189902e+04
4.399833199379231701e+03,0.000000000000000000e+00,3.295059398158405983e+00,0.000000000000000000e+00,9.481242021255225700e+04
4.399999979759026246e+03,0.000000000000000000e+00,3.295100141143812777e+00,0.000000000000000000e+00,9.481922721953665314e+04
4.400166760138821701e+03,0.000000000000000000e+00,3.295140106401918345e+00,0.000000000000000000e+00,9.482659059978378355e+04
4.400333540518617156e+03,0.000000000000000000e+00,3.295181122454074796e+00,0.000000000000000000e+00,9.483385897580529854e+04
4.400500320898411701e+03,0.000000000000000000e+00,3.295221550624954698e+00,0.000000000000000000e+00,9.484107393651406164e+04
4.400667101278207156e+03,0.000000000000000000e+00,3.295258976221584479e+00,0.000000000000000000e+00,9.484819156926586584e+04
4.400833881658001701e+03,0.000000000000000000e+00,3.295300062747303915e+00,0.000000000000000000e+00,9.485518215515144402e+04
4.401000662037798065e+03,0.000000000000000000e+00,3.295340164538110184e+00,0.000000000000000000e+00,9.486240145024810045e+04
4.401167442417593520e+03,0.000000000000000000e+00,3.295381657177017143e+00,0.000000000000000000e+00,9.486999266011173313e+04
4.401334222797388065e+03,0.000000000000000000e+00,3.295420506316473208e+00,0.000000000000000000e+00,9.487703293886456231e+04
4.401501003177183520e+03,0.000000000000000000e+00,3.295460923366797079e+00,0.000000000000000000e+00,9.488415487191214925e+04
4.401667783556978975e+03,0.000000000000000000e+00,3.295501246015801744e+00,0.000000000000000000e+00,9.489137950731774617e+04
4.401834563936773520e+03,0.000000000000000000e+00,3.295541115577654168e+00,0.000000000000000000e+00,9.489857790072729404e+04
4.402001344316569885e+03,0.000000000000000000e+00,3.295581752362073846e+00,0.000000000000000000e+00,9.490573473061324330e+04
4.402168124696365339e+03,0.000000000000000000e+00,3.295620989802229062e+00,0.000000000000000000e+00,9.491297274493634177e+04
4.402334905076159885e+03,0.000000000000000000e+00,3.295660999507584066e+00,0.000000000000000000e+00,9.492011997670713754e+04
4.402501685455955339e+03,0.000000000000000000e+00,3.295701990405708326e+00,0.000000000000000000e+00,9.492742658534896327e+04
4.402668465835750794e+03,0.000000000000000000e+00,3.295740666385555517e+00,0.000000000000000000e+00,9.493463564248783223e+04
4.402835246215545340e+03,0.000000000000000000e+00,3.295782291635247052e+00,0.000000000000000000e+00,9.494160107111193065e+04
4.403002026595340794e+03,0.000000000000000000e+00,3.295822539540276264e+00,0.000000000000000000e+00,9.494912790237655281e+04
4.403168806975137159e+03,0.000000000000000000e+00,3.295862161892193498e+00,0.000000000000000000e+00,9.495642411642706429e+04
4.403335587354931704e+03,0.000000000000000000e+00,3.295900946547048793e+00,0.000000000000000000e+00,9.496316842504958913e+04
4.403502367734727159e+03,0.000000000000000000e+00,3.295942674265562644e+00,0.000000000000000000e+00,9.497050169974290475e+04
4.403669148114522613e+03,0.000000000000000000e+00,3.295980809007662771e+00,0.000000000000000000e+00,9.497741866109098191e+04
4.403835928494317159e+03,0.000000000000000000e+00,3.296023194143020252e+00,0.000000000000000000e+00,9.498504903339884186e+04
4.404002708874112614e+03,0.000000000000000000e+00,3.296062937833644124e+00,0.000000000000000000e+00,9.499205878964894509e+04
4.404169489253908068e+03,0.000000000000000000e+00,3.296103110228125299e+00,0.000000000000000000e+00,9.499919685228618619e+04
4.404336269633703523e+03,0.000000000000000000e+00,3.296141727080198702e+00,0.000000000000000000e+00,9.500638922457299486e+04
4.404503050013498978e+03,0.000000000000000000e+00,3.296183232013136788e+00,0.000000000000000000e+00,9.501372434980460093e+04
4.404669830393294433e+03,0.000000000000000000e+00,3.296223700351907038e+00,0.000000000000000000e+00,9.502067584564477147e+04
4.404836610773088978e+03,0.000000000000000000e+00,3.296263041019631412e+00,0.000000000000000000e+00,9.502816502089443384e+04
4.405003391152884433e+03,0.000000000000000000e+00,3.296303569632370145e+00,0.000000000000000000e+00,9.503506666862865677e+04
4.405170171532679888e+03,0.000000000000000000e+00,3.296344392335214923e+00,0.000000000000000000e+00,9.504261138248922362e+04
4.405336951912474433e+03,0.000000000000000000e+00,3.296384295441423529e+00,0.000000000000000000e+00,9.504945089698246738e+04
4.405503732292270797e+03,0.000000000000000000e+00,3.296423290863805367e+00,0.000000000000000000e+00,9.505668395554566814e+04
4.405670512672066252e+03,0.000000000000000000e+00,3.296463816039127526e+00,0.000000000000000000e+00,9.506402043748217693e+04
4.405837293051860797e+03,0.000000000000000000e+00,3.296505127946382174e+00,0.000000000000000000e+00,9.507149714770699211e+04
4.406004073431656252e+03,0.000000000000000000e+00,3.296544299050078397e+00,0.000000000000000000e+00,9.507839198930532439e+04
4.406170853811451707e+03,0.000000000000000000e+00,3.296584749767193845e+00,0.000000000000000000e+00,9.508556329815056233e+04
4.406337634191246252e+03,0.000000000000000000e+00,3.296624408728094036e+00,0.000000000000000000e+00,9.509279234296055802e+04
4.406504414571041707e+03,0.000000000000000000e+00,3.296664385598386815e+00,0.000000000000000000e+00,9.509996396428340813e+04
4.406671194950838071e+03,0.000000000000000000e+00,3.296705099327221333e+00,0.000000000000000000e+00,9.510687823336310976e+04
4.406837975330632617e+03,0.000000000000000000e+00,3.296745129318864986e+00,0.000000000000000000e+00,9.511442329270798655e+04
4.407004755710428071e+03,0.000000000000000000e+00,3.296785233928961389e+00,0.000000000000000000e+00,9.512191303636676457e+04
4.407171536090223526e+03,0.000000000000000000e+00,3.296825540189335157e+00,0.000000000000000000e+00,9.512871915559058834e+04
4.407338316470018071e+03,0.000000000000000000e+00,3.296865184821284434e+00,0.000000000000000000e+00,9.513613864038829342e+04
4.407505096849813526e+03,0.000000000000000000e+00,3.296905127117934153e+00,0.000000000000000000e+00,9.514344519014214166e+04
