frequency_cm-1,IR,epsilon_avg_real,epsilon_avg_imag,Raman
4.511742834221862722e+03,0.000000000000000000e+00,3.673220578406156012e+00,0.000000000000000000e+00,9.969421256935925339e+04
4.511909614601658177e+03,0.000000000000000000e+00,3.673267698159125683e+00,0.000000000000000000e+00,9.970119378699659137e+04
4.512076394981453632e+03,0.000000000000000000e+00,3.673316745086267598e+00,0.000000000000000000e+00,9.970831951174426649e+04
4.512243175361248177e+03,0.000000000000000000e+00,3.673360971219144844e+00,0.000000000000000000e+00,9.971600606208060344e+04
4.512409955741043632e+03,0.000000000000000000e+00,3.673407040707262539e+00,0.000000000000000000e+00,9.972252836570121872e+04
4.512576736120838177e+03,0.000000000000000000e+00,3.673451816038957318e+00,0.000000000000000000e+00,9.972991729132841283e+04
4.512743516500633632e+03,0.000000000000000000e+00,3.673500475919590169e+00,0.000000000000000000e+00,9.973786941051761096e+04
4.512910296880429996e+03,0.000000000000000000e+00,3.673546047865578146e+00,0.000000000000000000e+00,9.974546828114594973e+04
4.513077077260224542e+03,0.000000000000000000e+00,3.673594066729767516e+00,0.000000000000000000e+00,9.975219097390296520e+04
4.513243857640019996e+03,0.000000000000000000e+00,3.673643313744133110e+00,0.000000000000000000e+00,9.976014566666516475e+04
4.513410638019815451e+03,0.000000000000000000e+00,3.673686871871423509e+00,0.000000000000000000e+00,9.976713749539126002e+04
4.513577418399609996e+03,0.000000000000000000e+00,3.673734346342298007e+00,0.000000000000000000e+00,9.977435032995455549e+04
4.513744198779405451e+03,0.000000000000000000e+00,3.673777489018602349e+00,0.000000000000000000e+00,9.978158655497358995e+04
4.513910979159201815e+03,0.000000000000000000e+00,3.673824735830087729e+00,0.000000000000000000e+00,9.978946231832867488e+04
4.514077759538996361e+03,0.000000000000000000e+00,3.673874702424206884e+00,0.000000000000000000e+00,9.979717882143666793e+04
4.514244539918791816e+03,0.000000000000000000e+00,3.673917351812466592e+00,0.000000000000000000e+00,9.980406983468846011e+04
4.514411320298587270e+03,0.000000000000000000e+00,3.673962938365100683e+00,0.000000000000000000e+00,9.981167588098636770e+04
4.514578100678381816e+03,0.000000000000000000e+00,3.674010960030092310e+00,0.000000000000000000e+00,9.981969624678729451e+04
4.514744881058177270e+03,0.000000000000000000e+00,3.674060672093916846e+00,0.000000000000000000e+00,9.982669569307252823e+04
4.514911661437972725e+03,0.000000000000000000e+00,3.674104803315905610e+00,0.000000000000000000e+00,9.983371577344193065e+04
4.515078441817768180e+03,0.000000000000000000e+00,3.674149641941462985e+00,0.000000000000000000e+00,9.984108905603668245e+04
4.515245222197563635e+03,0.000000000000000000e+00,3.674196606769795093e+00,0.000000000000000000e+00,9.984871488465940638e+04
4.515412002577359090e+03,0.000000000000000000e+00,3.674242403036586779e+00,0.000000000000000000e+00,9.985549538722964644e+04
4.515578782957153635e+03,0.000000000000000000e+00,3.674288758027998369e+00,0.000000000000000000e+00,9.986324976298096590e+04
4.515745563336949090e+03,0.000000000000000000e+00,3.674335822841175325e+00,0.000000000000000000e+00,9.987074429038683593e+04
4.515912343716744545e+03,0.000000000000000000e+00,3.674381807775322972e+00,0.000000000000000000e+00,9.987808729525808303e+04
4.516079124096539090e+03,0.000000000000000000e+00,3.674430253651365774e+00,0.000000000000000000e+00,9.988537440987158334e+04
4.516245904476335454e+03,0.000000000000000000e+00,3.674476331990574440e+00,0.000000000000000000e+00,9.989240542022074806e+04
4.516412684856130909e+03,0.000000000000000000e+00,3.674520065076360087e+00,0.000000000000000000e+00,9.989944345281309506e+04
4.516579465235925454e+03,0.000000000000000000e+00,3.674567800870894629e+00,0.000000000000000000e+00,9.990708042897003179e+04
4.516746245615720909e+03,0.000000000000000000e+00,3.674614871579661379e+00,0.000000000000000000e+00,9.991589279357073247e+04
4.516913025995516364e+03,0.000000000000000000e+00,3.674661334679559133e+00,0.000000000000000000e+00,9.992211305455854745e+04
4.517079806375310909e+03,0.000000000000000000e+00,3.674706883726547080e+00,0.000000000000000000e+00,9.992946744632619084e+04
4.517246586755106364e+03,0.000000000000000000e+00,3.674754342002725327e+00,0.000000000000000000e+00,9.993643115055967064e+04
4.517413367134902728e+03,0.000000000000000000e+00,3.674799216532588009e+00,0.000000000000000000e+00,9.994420058853129740e+04
4.517580147514697273e+03,0.000000000000000000e+00,3.674846429357592204e+00,0.000000000000000000e+00,9.995200272242483334e+04
4.517746927894492728e+03,0.000000000000000000e+00,3.674893620595861332e+00,0.000000000000000000e+00,9.995882128783100052e+04
4.517913708274288183e+03,0.000000000000000000e+00,3.674941140526409189e+00,0.000000000000000000e+00,9.996655473749944940e+04
4.518080488654082728e+03,0.000000000000000000e+00,3.674988468417774268e+00,0.000000000000000000e+00,9.997374025968201749e+04
4.518247269033878183e+03,0.000000000000000000e+00,3.675031412828145161e+00,0.000000000000000000e+00,9.998083112715338939e+04
4.518414049413672728e+03,0.000000000000000000e+00,3.675080082845957108e+00,0.000000000000000000e+00,9.998825657495789346e+04
4.518580829793469093e+03,0.000000000000000000e+00,3.675126316542764116e+00,0.000000000000000000e+00,9.999605227040367026e+04
4.518747610173264547e+03,0.000000000000000000e+00,3.675172083604516970e+00,0.000000000000000000e+00,1.000036738510072319e+05
4.518914390553059093e+03,0.000000000000000000e+00,3.675218352173124980e+00,0.000000000000000000e+00,1.000116397170741402e+05
4.519081170932854548e+03,0.000000000000000000e+00,3.675263651389146791e+00,0.000000000000000000e+00,1.000181591553775361e+05
4.519247951312650002e+03,0.000000000000000000e+00,3.675312458179800235e+00,0.000000000000000000e+00,1.000266115218554623e+05
4.519414731692444548e+03,0.000000000000000000e+00,3.675356823115510707e+00,0.000000000000000000e+00,1.000336175932129700e+05
4.519581512072240912e+03,0.000000000000000000e+00,3.675405404016485189e+00,0.000000000000000000e+00,1.000399402766906715e+05
4.519748292452036367e+03,0.000000000000000000e+00,3.675449078999129426e+00,0.000000000000000000e+00,1.000469557266266493e+05
4.519915072831830912e+03,0.000000000000000000e+00,3.675498240962653096e+00,0.000000000000000000e+00,1.000546885835165886e+05
4.520081853211626367e+03,0.000000000000000000e+00,3.675542333902343639e+00,0.000000000000000000e+00,1.000628179009145533e+05
4.520248633591421822e+03,0.000000000000000000e+00,3.675589403728487525e+00,0.000000000000000000e+00,1.000698424172289524e+05
4.520415413971216367e+03,0.000000000000000000e+00,3.675636982171081701e+00,0.000000000000000000e+00,1.000771377627138718e+05
4.520582194351011822e+03,0.000000000000000000e+00,3.675681844343756222e+00,0.000000000000000000e+00,1.000844955105936824e+05
4.520748974730808186e+03,0.000000000000000000e+00,3.675728616631980916e+00,0.000000000000000000e+00,1.000920439724797179e+05
4.520915755110602731e+03,0.000000000000000000e+00,3.675776733827103016e+00,0.000000000000000000e+00,1.001000404782834230e+05
4.521082535490398186e+03,0.000000000000000000e+00,3.675822588001528946e+00,0.000000000000000000e+00,1.001067146521882678e+05
4.521249315870193641e+03,0.000000000000000000e+00,3.675869625539762708e+00,0.000000000000000000e+00,1.001141078606296505e+05
4.521416096249988186e+03,0.000000000000000000e+00,3.675915372084536781e+00,0.000000000000000000e+00,1.001216420399988856e+05
4.521582876629783641e+03,0.000000000000000000e+00,3.675962005116175657e+00,0.000000000000000000e+00,1.001287382352101995e+05
4.521749657009579096e+03,0.000000000000000000e+00,3.676009674676347316e+00,0.000000000000000000e+00,1.001364535675759398e+05
4.521916437389374551e+03,0.000000000000000000e+00,3.676054887781525782e+00,0.000000000000000000e+00,1.001444762157227524e+05
4.522083217769170005e+03,0.000000000000000000e+00,3.676100423618445578e+00,0.000000000000000000e+00,1.001509840649718099e+05
4.522249998148965460e+03,0.000000000000000000e+00,3.676146814120076822e+00,0.000000000000000000e+00,1.001579690957858693e+05
4.522416778528760005e+03,0.000000000000000000e+00,3.676193336046990279e+00,0.000000000000000000e+00,1.001657105646201235e+05
4.522583558908555460e+03,0.000000000000000000e+00,3.676242187921487048e+00,0.000000000000000000e+00,1.001733553552026860e+05
4.522750339288350915e+03,0.000000000000000000e+00,3.676284617999412863e+00,0.000000000000000000e+00,1.001804246785722644e+05
4.522917119668145460e+03,0.000000000000000000e+00,3.676332988632611265e+00,0.000000000000000000e+00,1.001877290299611341e+05
4.523083900047941825e+03,0.000000000000000000e+00,3.676378881442541768e+00,0.000000000000000000e+00,1.001951814476258587e+05
4.523250680427737279e+03,0.000000000000000000e+00,3.676427272764659637e+00,0.000000000000000000e+00,1.002025638648018066e+05
4.523417460807531825e+03,0.000000000000000000e+00,3.676473326357883042e+00,0.000000000000000000e+00,1.002100877502275980e+05
4.523584241187327279e+03,0.000000000000000000e+00,3.676521950898120394e+00,0.000000000000000000e+00,1.002175194108068972e+05
4.523751021567122734e+03,0.000000000000000000e+00,3.676565713075541808e+00,0.000000000000000000e+00,1.002249473028060165e+05
4.523917801946917280e+03,0.000000000000000000e+00,3.676612398158410233e+00,0.000000000000000000e+00,1.002334218929044437e+05
4.524084582326713644e+03,0.000000000000000000e+00,3.676659021170546549e+00,0.000000000000000000e+00,1.002394445935735566e+05
4.524251362706509099e+03,0.000000000000000000e+00,3.676707115888321109e+00,0.000000000000000000e+00,1.002476866535934823e+05
4.524418143086303644e+03,0.000000000000000000e+00,3.676754589645168547e+00,0.000000000000000000e+00,1.002546083519367530e+05
4.524584923466099099e+03,0.000000000000000000e+00,3.676797228949821417e+00,0.000000000000000000e+00,1.002633474418316764e+05
4.524751703845894554e+03,0.000000000000000000e+00,3.676844420182561635e+00,0.000000000000000000e+00,1.002687561448531924e+05
4.524918484225689099e+03,0.000000000000000000e+00,3.676895641213242527e+00,0.000000000000000000e+00,1.002766211780793965e+05
4.525085264605484554e+03,0.000000000000000000e+00,3.676937736325312844e+00,0.000000000000000000e+00,1.002844513291684270e+05
4.525252044985280918e+03,0.000000000000000000e+00,3.676984696419422605e+00,0.000000000000000000e+00,1.002921848167053540e+05
4.525418825365075463e+03,0.000000000000000000e+00,3.677032021593900080e+00,0.000000000000000000e+00,1.002999059995729331e+05
4.525585605744870918e+03,0.000000000000000000e+00,3.677078437217740969e+00,0.000000000000000000e+00,1.003059935421383998e+05
4.525752386124665463e+03,0.000000000000000000e+00,3.677125202602574916e+00,0.000000000000000000e+00,1.003129206674347661e+05
4.525919166504460918e+03,0.000000000000000000e+00,3.677170967725791773e+00,0.000000000000000000e+00,1.003209666353268985e+05
4.526085946884256373e+03,0.000000000000000000e+00,3.677217511829811603e+00,0.000000000000000000e+00,1.003280818655618787e+05
4.526252727264050918e+03,0.000000000000000000e+00,3.677265230128122564e+00,0.000000000000000000e+00,1.003362844024943915e+05
4.526419507643847282e+03,0.000000000000000000e+00,3.677312074796488250e+00,0.000000000000000000e+00,1.003431336885024502e+05
4.526586288023642737e+03,0.000000000000000000e+00,3.677357398457920201e+00,0.000000000000000000e+00,1.003505210168579797e+05
4.526753068403437283e+03,0.000000000000000000e+00,3.677401492565831376e+00,0.000000000000000000e+00,1.003578364686920977e+05
4.526919848783232737e+03,0.000000000000000000e+00,3.677449906012961289e+00,0.000000000000000000e+00,1.003656782715628069e+05
4.527086629163028192e+03,0.000000000000000000e+00,3.677497648463395219e+00,0.000000000000000000e+00,1.003728370849094936e+05
4.527253409542822737e+03,0.000000000000000000e+00,3.677542447048846252e+00,0.000000000000000000e+00,1.003808680077525205e+05
4.527420189922618192e+03,0.000000000000000000e+00,3.677593085857251864e+00,0.000000000000000000e+00,1.003868710340854886e+05
4.527586970302414556e+03,0.000000000000000000e+00,3.677634978397627208e+00,0.000000000000000000e+00,1.003959870720166073e+05
4.527753750682209102e+03,0.000000000000000000e+00,3.677684756679880262e+00,0.000000000000000000e+00,1.004022959884171287e+05
4.527920531062004557e+03,0.000000000000000000e+00,3.677729809930785354e+00,0.000000000000000000e+00,1.004099465453766461e+05
4.528087311441800011e+03,0.000000000000000000e+00,3.677778633982990542e+00,0.000000000000000000e+00,1.004166969691152772e+05
4.528254091821594557e+03,0.000000000000000000e+00,3.677822588635576206e+00,0.000000000000000000e+00,1.004255491480507189e+05
4.528420872201390011e+03,0.000000000000000000e+00,3.677868424833320660e+00,0.000000000000000000e+00,1.004320854268122348e+05
4.528587652581185466e+03,0.000000000000000000e+00,3.677916023383366539e+00,0.000000000000000000e+00,1.004393506213214278e+05
4.528754432960980921e+03,0.000000000000000000e+00,3.677963160245558694e+00,0.000000000000000000e+00,1.004466948828517634e+05
4.528921213340776376e+03,0.000000000000000000e+00,3.678007610575169561e+00,0.000000000000000000e+00,1.004538792885956209e+05
4.529087993720571831e+03,0.000000000000000000e+00,3.678055754286615908e+00,0.000000000000000000e+00,1.004617170788812655e+05
4.529254774100366376e+03,0.000000000000000000e+00,3.678101293815671635e+00,0.000000000000000000e+00,1.004683145804827363e+05
4.529421554480161831e+03,0.000000000000000000e+00,3.678149581097148513e+00,0.000000000000000000e+00,1.004768901404775243e+05
4.529588334859957286e+03,0.000000000000000000e+00,3.678197737695206637e+00,0.000000000000000000e+00,1.004840268653006351e+05
4.529755115239752740e+03,0.000000000000000000e+00,3.678240522615871644e+00,0.000000000000000000e+00,1.004922827753300080e+05
4.529921895619548195e+03,0.000000000000000000e+00,3.678288581876882457e+00,0.000000000000000000e+00,1.004991356838639040e+05
4.530088675999343650e+03,0.000000000000000000e+00,3.678334615188777690e+00,0.000000000000000000e+00,1.005059701262188755e+05
4.530255456379138195e+03,0.000000000000000000e+00,3.678380751072125587e+00,0.000000000000000000e+00,1.005127706438053283e+05
4.530422236758933650e+03,0.000000000000000000e+00,3.678428505819694383e+00,0.000000000000000000e+00,1.005205007126530400e+05
4.530589017138729105e+03,0.000000000000000000e+00,3.678474946485021935e+00,0.000000000000000000e+00,1.005283448129695462e+05
4.530755797518523650e+03,0.000000000000000000e+00,3.678521700491987900e+00,0.000000000000000000e+00,1.005350792371023126e+05
4.530922577898320014e+03,0.000000000000000000e+00,3.678565000096507109e+00,0.000000000000000000e+00,1.005434097727203334e+05
4.531089358278115469e+03,0.000000000000000000e+00,3.678616415337343515e+00,0.000000000000000000e+00,1.005509549657751340e+05
4.531256138657910014e+03,0.000000000000000000e+00,3.678663076588982506e+00,0.000000000000000000e+00,1.005581939862372237e+05
4.531422919037705469e+03,0.000000000000000000e+00,3.678707028374502030e+00,0.000000000000000000e+00,1.005655898642294778e+05
4.531589699417500924e+03,0.000000000000000000e+00,3.678753338229779235e+00,0.000000000000000000e+00,1.005726385742709972e+05
4.531756479797295469e+03,0.000000000000000000e+00,3.678800458184159794e+00,0.000000000000000000e+00,1.005796442648101511e+05
4.531923260177090924e+03,0.000000000000000000e+00,3.678848558931070212e+00,0.000000000000000000e+00,1.005869776180880144e+05
4.532090040556886379e+03,0.000000000000000000e+00,3.678895377925865073e+00,0.000000000000000000e+00,1.005940500357973215e+05
4.532256820936681834e+03,0.000000000000000000e+00,3.678939265677341641e+00,0.000000000000000000e+00,1.006021049106113496e+05
4.532423601316477288e+03,0.000000000000000000e+00,3.678988230585044761e+00,0.000000000000000000e+00,1.006091437898480945e+05
4.532590381696271834e+03,0.000000000000000000e+00,3.679032668879386403e+00,0.000000000000000000e+00,1.006163294537283946e+05
4.532757162076067289e+03,0.000000000000000000e+00,3.679082377381471591e+00,0.000000000000000000e+00,1.006244555548317439e+05
4.532923942455862743e+03,0.000000000000000000e+00,3.679126408943956594e+00,0.000000000000000000e+00,1.006324411352138122e+05
4.533090722835657289e+03,0.000000000000000000e+00,3.679172775542374652e+00,0.000000000000000000e+00,1.006391488054079382e+05
4.533257503215453653e+03,0.000000000000000000e+00,3.679220454057069656e+00,0.000000000000000000e+00,1.006465565262428136e+05
4.533424283595249108e+03,0.000000000000000000e+00,3.679267003894241217e+00,0.000000000000000000e+00,1.006537690762240818e+05
4.533591063975043653e+03,0.000000000000000000e+00,3.679314063822470615e+00,0.000000000000000000e+00,1.006618677685008879e+05
4.533757844354839108e+03,0.000000000000000000e+00,3.679359136838476818e+00,0.000000000000000000e+00,1.006691745658250875e+05
4.533924624734634563e+03,0.000000000000000000e+00,3.679407498413799882e+00,0.000000000000000000e+00,1.006766187967745354e+05
4.534091405114429108e+03,0.000000000000000000e+00,3.679451577234174042e+00,0.000000000000000000e+00,1.006830198643046024e+05
4.534258185494225472e+03,0.000000000000000000e+00,3.679501958722999344e+00,0.000000000000000000e+00,1.006910699194568588e+05
4.534424965874020927e+03,0.000000000000000000e+00,3.679545580405132910e+00,0.000000000000000000e+00,1.006990479439932096e+05
4.534591746253815472e+03,0.000000000000000000e+00,3.679592915915748552e+00,0.000000000000000000e+00,1.007057377339598461e+05
4.534758526633610927e+03,0.000000000000000000e+00,3.679638082666936594e+00,0.000000000000000000e+00,1.007130803015689889e+05
4.534925307013406382e+03,0.000000000000000000e+00,3.679688100470343670e+00,0.000000000000000000e+00,1.007205924878068909e+05
4.535092087393200927e+03,0.000000000000000000e+00,3.679733456778880640e+00,0.000000000000000000e+00,1.007282277884507930e+05
4.535258867772996382e+03,0.000000000000000000e+00,3.679779745078116893e+00,0.000000000000000000e+00,1.007353143469422212e+05
4.535425648152792746e+03,0.000000000000000000e+00,3.679826497782340056e+00,0.000000000000000000e+00,1.007425678354722768e+05
4.535592428532587292e+03,0.000000000000000000e+00,3.679872837668960894e+00,0.000000000000000000e+00,1.007506596922095050e+05
4.535759208912382746e+03,0.000000000000000000e+00,3.679919511500957086e+00,0.000000000000000000e+00,1.007575609839139797e+05
4.535925989292178201e+03,0.000000000000000000e+00,3.679967557933894629e+00,0.000000000000000000e+00,1.007652099742790597e+05
4.536092769671972746e+03,0.000000000000000000e+00,3.680013698387224252e+00,0.000000000000000000e+00,1.007724319886930025e+05
4.536259550051768201e+03,0.000000000000000000e+00,3.680058711707643315e+00,0.000000000000000000e+00,1.007806239787430677e+05
4.536426330431563656e+03,0.000000000000000000e+00,3.680107578301919702e+00,0.000000000000000000e+00,1.007872705833334039e+05
4.536593110811359111e+03,0.000000000000000000e+00,3.680153964524958354e+00,0.000000000000000000e+00,1.007945646527705685e+05
4.536759891191154566e+03,0.000000000000000000e+00,3.680198421495233685e+00,0.000000000000000000e+00,1.008025294446583575e+05
4.536926671570950020e+03,0.000000000000000000e+00,3.680245104244286747e+00,0.000000000000000000e+00,1.008097842395650805e+05
4.537093451950744566e+03,0.000000000000000000e+00,3.680292778834132861e+00,0.000000000000000000e+00,1.008170481217189954e+05
4.537260232330540020e+03,0.000000000000000000e+00,3.680337268072305879e+00,0.000000000000000000e+00,1.008239843703580991e+05
4.537427012710335475e+03,0.000000000000000000e+00,3.680386214250642496e+00,0.000000000000000000e+00,1.008319317207866843e+05
4.537593793090130021e+03,0.000000000000000000e+00,3.680433750389578318e+00,0.000000000000000000e+00,1.008396717689258367e+05
4.537760573469926385e+03,0.000000000000000000e+00,3.680477431472938488e+00,0.000000000000000000e+00,1.008469960437010450e+05
4.537927353849721840e+03,0.000000000000000000e+00,3.680525670622666556e+00,0.000000000000000000e+00,1.008541164424202289e+05
4.538094134229516385e+03,0.000000000000000000e+00,3.680573068441954643e+00,0.000000000000000000e+00,1.008612367360560602e+05
4.538260914609311840e+03,0.000000000000000000e+00,3.680620491878348499e+00,0.000000000000000000e+00,1.008688939299095655e+05
4.538427694989106385e+03,0.000000000000000000e+00,3.680667792375897918e+00,0.000000000000000000e+00,1.008759826209782623e+05
4.538594475368901840e+03,0.000000000000000000e+00,3.680714815456014311e+00,0.000000000000000000e+00,1.008835786041885876e+05
4.538761255748697295e+03,0.000000000000000000e+00,3.680760190963237033e+00,0.000000000000000000e+00,1.008908188740942569e+05
4.538928036128492749e+03,0.000000000000000000e+00,3.680803538574603184e+00,0.000000000000000000e+00,1.008986606204273121e+05
4.539094816508288204e+03,0.000000000000000000e+00,3.680852756427898331e+00,0.000000000000000000e+00,1.009058152106592461e+05
4.539261596888083659e+03,0.000000000000000000e+00,3.680899363606823016e+00,0.000000000000000000e+00,1.009136818010961579e+05
4.539428377267878204e+03,0.000000000000000000e+00,3.680945101437286038e+00,0.000000000000000000e+00,1.009203754333519464e+05
4.539595157647673659e+03,0.000000000000000000e+00,3.680993643401667015e+00,0.000000000000000000e+00,1.009281753354026441e+05
4.539761938027469114e+03,0.000000000000000000e+00,3.681038790351268464e+00,0.000000000000000000e+00,1.009351814156687906e+05
4.539928718407264569e+03,0.000000000000000000e+00,3.681085570518492833e+00,0.000000000000000000e+00,1.009430377456956776e+05
4.540095498787060023e+03,0.000000000000000000e+00,3.681130331964139746e+00,0.000000000000000000e+00,1.009505906214975112e+05
4.540262279166855478e+03,0.000000000000000000e+00,3.681178707193195621e+00,0.000000000000000000e+00,1.009580142941427621e+05
4.540429059546650024e+03,0.000000000000000000e+00,3.681224832044956319e+00,0.000000000000000000e+00,1.009651852046765562e+05
4.540595839926445478e+03,0.000000000000000000e+00,3.681269953192361388e+00,0.000000000000000000e+00,1.009726629950664210e+05
4.540762620306240933e+03,0.000000000000000000e+00,3.681319116257812940e+00,0.000000000000000000e+00,1.009800010281088616e+05
4.540929400686035478e+03,0.000000000000000000e+00,3.681365040858111115e+00,0.000000000000000000e+00,1.009876398315095867e+05
4.541096181065831843e+03,0.000000000000000000e+00,3.681412565242368817e+00,0.000000000000000000e+00,1.009964522296723590e+05
4.541262961445627298e+03,0.000000000000000000e+00,3.681456714302373090e+00,0.000000000000000000e+00,1.010021554463365901e+05
4.541429741825421843e+03,0.000000000000000000e+00,3.681507839465975707e+00,0.000000000000000000e+00,1.010105338991517929e+05
4.541596522205217298e+03,0.000000000000000000e+00,3.681554140745211701e+00,0.000000000000000000e+00,1.010167203180397191e+05
4.541763302585012752e+03,0.000000000000000000e+00,3.681599362337132586e+00,0.000000000000000000e+00,1.010243798223897611e+05
4.541930082964807298e+03,0.000000000000000000e+00,3.681645519184369331e+00,0.000000000000000000e+00,1.010321152388408082e+05
4.542096863344602752e+03,0.000000000000000000e+00,3.681694288650312785e+00,0.000000000000000000e+00,1.010394073826052627e+05
4.542263643724399117e+03,0.000000000000000000e+00,3.681740067147384554e+00,0.000000000000000000e+00,1.010466967021614400e+05
4.542430424104193662e+03,0.000000000000000000e+00,3.681784650934692760e+00,0.000000000000000000e+00,1.010542565959424974e+05
4.542597204483989117e+03,0.000000000000000000e+00,3.681832728512462793e+00,0.000000000000000000e+00,1.010619344034806272e+05
4.542763984863784572e+03,0.000000000000000000e+00,3.681878497337153888e+00,0.000000000000000000e+00,1.010690681645162113e+05
4.542930765243579117e+03,0.000000000000000000e+00,3.681925511321408440e+00,0.000000000000000000e+00,1.010768833941232733e+05
4.543097545623374572e+03,0.000000000000000000e+00,3.681971644534893784e+00,0.000000000000000000e+00,1.010834904605334450e+05
4.543264326003170027e+03,0.000000000000000000e+00,3.682016286296165841e+00,0.000000000000000000e+00,1.010923319391542318e+05
4.543431106382965481e+03,0.000000000000000000e+00,3.682067363773146251e+00,0.000000000000000000e+00,1.010987162384845142e+05
4.543597886762760936e+03,0.000000000000000000e+00,3.682113469123940774e+00,0.000000000000000000e+00,1.011060603211672569e+05
4.543764667142556391e+03,0.000000000000000000e+00,3.682158502763449803e+00,0.000000000000000000e+00,1.011138027302978153e+05
4.543931447522350936e+03,0.000000000000000000e+00,3.682205912294056915e+00,0.000000000000000000e+00,1.011208691075339011e+05
4.544098227902146391e+03,0.000000000000000000e+00,3.682249561660853487e+00,0.000000000000000000e+00,1.011281707157782512e+05
4.544265008281941846e+03,0.000000000000000000e+00,3.682300317620915475e+00,0.000000000000000000e+00,1.011356204758794629e+05
4.544431788661737301e+03,0.000000000000000000e+00,3.682347267510546640e+00,0.000000000000000000e+00,1.011431867726465425e+05
4.544598569041532755e+03,0.000000000000000000e+00,3.682393619871209722e+00,0.000000000000000000e+00,1.011510573311285843e+05
4.544765349421328210e+03,0.000000000000000000e+00,3.682442233468773196e+00,0.000000000000000000e+00,1.011585439001893246e+05
4.544932129801122755e+03,0.000000000000000000e+00,3.682485236586491073e+00,0.000000000000000000e+00,1.011657518294087786e+05
4.545098910180918210e+03,0.000000000000000000e+00,3.682532697855282589e+00,0.000000000000000000e+00,1.011729215703035006e+05
4.545265690560712756e+03,0.000000000000000000e+00,3.682577576748979453e+00,0.000000000000000000e+00,1.011809498372587987e+05
4.545432470940508210e+03,0.000000000000000000e+00,3.682625947945453504e+00,0.000000000000000000e+00,1.011878303412545793e+05
4.545599251320304575e+03,0.000000000000000000e+00,3.682671796981363599e+00,0.000000000000000000e+00,1.011947860700920864e+05
4.545766031700099120e+03,0.000000000000000000e+00,3.682718678663679412e+00,0.000000000000000000e+00,1.012030011171372025e+05
4.545932812079894575e+03,0.000000000000000000e+00,3.682765765697925797e+00,0.000000000000000000e+00,1.012101759012984257e+05
4.546099592459690030e+03,0.000000000000000000e+00,3.682810736212349223e+00,0.000000000000000000e+00,1.012178151405814133e+05
4.546266372839484575e+03,0.000000000000000000e+00,3.682856712655826925e+00,0.000000000000000000e+00,1.012245462604017812e+05
4.546433153219280030e+03,0.000000000000000000e+00,3.682907758462297121e+00,0.000000000000000000e+00,1.012325470502337266e+05
4.546599933599075484e+03,0.000000000000000000e+00,3.682952280131834844e+00,0.000000000000000000e+00,1.012400535349071433e+05
4.546766713978870939e+03,0.000000000000000000e+00,3.682999113204816322e+00,0.000000000000000000e+00,1.012471930795947410e+05
4.546933494358666394e+03,0.000000000000000000e+00,3.683045869434121045e+00,0.000000000000000000e+00,1.012544543105111225e+05
4.547100274738461849e+03,0.000000000000000000e+00,3.683091727630274814e+00,0.000000000000000000e+00,1.012623097431886708e+05
4.547267055118256394e+03,0.000000000000000000e+00,3.683140126854745677e+00,0.000000000000000000e+00,1.012698593900617270e+05
4.547433835498051849e+03,0.000000000000000000e+00,3.683187647908578555e+00,0.000000000000000000e+00,1.012771142731875152e+05
4.547600615877847304e+03,0.000000000000000000e+00,3.683232747048972300e+00,0.000000000000000000e+00,1.012845462740451767e+05
4.547767396257641849e+03,0.000000000000000000e+00,3.683279922823703867e+00,0.000000000000000000e+00,1.012923055338052072e+05
4.547934176637438213e+03,0.000000000000000000e+00,3.683325895863899024e+00,0.000000000000000000e+00,1.012991893875656824e+05
4.548100957017233668e+03,0.000000000000000000e+00,3.683375391588779024e+00,0.000000000000000000e+00,1.013066706109392544e+05
4.548267737397028213e+03,0.000000000000000000e+00,3.683419927728338816e+00,0.000000000000000000e+00,1.013138981929052825e+05
4.548434517776823668e+03,0.000000000000000000e+00,3.683464892937269308e+00,0.000000000000000000e+00,1.013218522028154839e+05
4.548601298156619123e+03,0.000000000000000000e+00,3.683514579659394883e+00,0.000000000000000000e+00,1.013293864427540830e+05
4.548768078536413668e+03,0.000000000000000000e+00,3.683559737818853375e+00,0.000000000000000000e+00,1.013363450644278928e+05
4.548934858916209123e+03,0.000000000000000000e+00,3.683605513962293188e+00,0.000000000000000000e+00,1.013436688027871860e+05
4.549101639296005487e+03,0.000000000000000000e+00,3.683654245533574567e+00,0.000000000000000000e+00,1.013506449641751969e+05
4.549268419675800033e+03,0.000000000000000000e+00,3.683700490618663448e+00,0.000000000000000000e+00,1.013582289485739020e+05
4.549435200055595487e+03,0.000000000000000000e+00,3.683746021217931155e+00,0.000000000000000000e+00,1.013658865745742660e+05
4.549601980435390942e+03,0.000000000000000000e+00,3.683793375505451717e+00,0.000000000000000000e+00,1.013735559093583433e+05
4.549768760815185487e+03,0.000000000000000000e+00,3.683840997791897109e+00,0.000000000000000000e+00,1.013812957091729622e+05
4.549935541194980942e+03,0.000000000000000000e+00,3.683887700389501418e+00,0.000000000000000000e+00,1.013884437698585825e+05
4.550102321574777307e+03,0.000000000000000000e+00,3.683935311881132435e+00,0.000000000000000000e+00,1.013967122597245616e+05
4.550269101954571852e+03,0.000000000000000000e+00,3.683982707448989036e+00,0.000000000000000000e+00,1.014028209917112108e+05
