index,nonpolar_mpid,polar_mpid,formula,split,nonpolar_split,polar_split,ref_sp_raw_x,pred_sp_raw_x,ref_sp_folded_x,pred_sp_folded_x,ref_sp_raw_y,pred_sp_raw_y,ref_sp_folded_y,pred_sp_folded_y,ref_sp_raw_z,pred_sp_raw_z,ref_sp_folded_z,pred_sp_folded_z,ref_sp_folded_norm,pred_sp_folded_norm
160,mp-560826,mp-16964,O48Si24,train,train,train,5.028719124917417e-13,7.416539392735426e-14,5.028719124917417e-13,7.416539392735426e-14,1.8973173785604866e-12,9.597582276786165e-14,1.8973173785604858e-12,9.597582276786165e-14,0.16025186822769838,-1.0940459557144397,0.16025186822769838,-1.0940459557144397,0.16025186822769838,1.0940459557144397
161,mp-626864,mp-626885,U4H8O16,train,train,train,0.0003121898677553191,3.95352562532723e-16,0.00031218986775531903,3.95352562532723e-16,0.0004163866254319845,-0.0003122617783897968,0.0004163866254319845,-0.0003122617783897968,2.853405453651057,2.077064475777778,2.853405453651057,2.0770644757777785,2.8534055011101964,2.0770644992501883
162,mp-768479,mp-769007,Sc6Y6O18,train,train,train,0.000282603919785896,-1.4618939245984902e-14,0.000282603919785896,-1.4618939245984902e-14,-0.00013468773041311433,-2.5709783039112894e-14,-0.0001346877304131143,-2.5709783039112894e-14,6.562025560716193,-15.010398444200373,6.562025560716193,-15.010398444200373,6.562025568183838,15.010398444200373
163,mp-626361,mp-625452,Pr2H6O6,train,valid,train,0.15626792024411884,0.26041478399325385,0.1562679202441188,0.2604147839932539,-2.2818367144143164e-13,7.2191563858853595e-16,-2.2818367144143164e-13,7.2191563858853595e-16,0.032606041448776976,0.11981794193046559,0.032606041448776976,0.1198179419304656,0.15963338258767068,0.2866569359542963
164,mp-755342,mp-768505,Ga6Lu6O18,train,train,train,0.0002509131595480429,4.1642842195147426e-14,0.0002509131595480429,4.1642842195147426e-14,-0.00020338556323321817,-5.0600889287831626e-14,-0.00020338556323321817,-5.0600889287831626e-14,8.049018994049701,-14.265923955445798,8.049018994049701,-14.265923955445798,8.049019000530187,14.265923955445798
165,mp-558189,mp-675879,Ag6I2S2,train,train,train,-0.004533555884790978,5.35844950502117e-05,-0.004533555884790978,5.35844950502117e-05,-0.6859547329062488,-2.0287608174066163,-0.6859547329062488,-2.0287608174066167,0.0021681328879497256,-0.00025524882417639875,0.0021681328879497256,-0.00025524882417639875,0.6859731405278661,2.028760834171348
166,mp-766293,mp-849760,Ag4Al44O68,train,train,train,-9.745967444206038e-05,-7.296423941010612e-05,-9.745967444206038e-05,-7.296423941010611e-05,-1.2676710730376611e-05,8.491802184793056e-05,-1.2676710730376614e-05,8.491802184793053e-05,2.3879534806516096,1.4352197134456697,2.3879534806516096,1.4352197134456697,2.387953482674071,1.435219717812545
167,mp-559175,mp-32662,W6O18,train,train,train,0.0009552262643137801,2.942667975287916e-14,0.0009552262643137801,2.942667975287916e-14,0.0006371318072509563,-1.7063044524436686e-15,0.0006371318072509563,-1.7063044524436662e-15,-21.032202331434153,-15.553334874035244,-21.032202331434153,-15.553334874035244,21.032202362776427,15.553334874035244
168,mp-561189,mp-555837,Rb12O46Si20,train,train,train,1.2261140430824821e-05,9.667197361670457e-14,1.2261140430824818e-05,9.667197361670457e-14,-2.9099623204465206e-12,-6.82559920321998e-14,-2.9099623204465206e-12,-6.825599203219977e-14,-0.546235150471329,-0.17110950608227268,-0.5462351504713289,-0.17110950608227268,0.5462351506089396,0.17110950608227268
169,mp-715590,mp-32662,W6O18,train,train,train,0.0009552262656717035,3.609614750629291e-14,0.0009552262656717035,3.609614750629291e-14,0.0006371318077035975,-1.2643702681863945e-14,0.0006371318077035975,-1.2643702681863945e-14,-21.0322380582314,-15.553334874035281,-21.0322380582314,-15.553334874035281,21.03223808957362,15.553334874035281
170,mp-626109,mp-626448,H16O20S4,train,train,train,0.07423163957633003,0.2863108942038181,0.07423163957633003,0.2863108942038181,3.975556711220445e-05,-1.5308397194614594e-05,3.975556711220445e-05,-1.5308397194614597e-05,1.0493068793776674,0.9847798284346283,1.0493068793776674,0.9847798284346283,1.0519293060866752,1.0255560632485543
171,mp-32324,mp-763061,Li4Ni4O16P4,train,train,train,-5.5815785754217714e-05,2.035430756194362e-14,-5.581578575421769e-05,2.0354307561943624e-14,-1.916548786356965e-12,2.580411614691472e-14,-1.916548793988219e-12,2.580411614691472e-14,7.1983278999153235,6.5191798017251275,7.198327899915325,6.5191798017251275,7.198327900131723,6.5191798017251275
172,mp-655591,mp-638070,Li4B52C8,valid,train,valid,-1.045214491052524e-12,-3.964515400300186e-15,-1.0452144910525235e-12,-3.964515400300186e-15,9.973402661633554e-13,5.363644788038098e-16,9.973402661633558e-13,5.363644788038105e-16,0.7817034283636435,0.8814748653158063,0.7817034283636435,0.8814748653158063,0.7817034283636435,0.8814748653158063
173,mp-23902,mp-626450,H12O16P4,train,train,train,-3.4012958998795733,-3.4031185243513997,-3.4012958998795733,-3.403118524351399,-1.0423220299004695e-12,-1.501212660801612e-14,-1.0423220299004695e-12,-1.501212660801612e-14,-2.550997214203487,-3.1459553799413356,-2.550997214203487,-3.1459553799413356,4.2516350484738865,4.634463393249047
174,mp-541661,mp-681439,Li4Zr8O48P12,train,valid,train,-3.640953320792921e-05,6.966374340456276e-15,-3.640953320792921e-05,6.966374340456276e-15,8.022822549221411,8.143185237112146,8.02282254922141,8.143185237112146,-5.432741617362386e-06,2.1828525553445393e-14,-5.4327416173623854e-06,2.1828525553445393e-14,8.022822549305866,8.143185237112146
175,mp-555769,mp-555313,Bi8Sc8O24,valid,test,valid,-4.930389022787899,-4.259255154236193,-4.930389022787899,-4.259255154236193,-4.743175689485921e-13,-4.823882647227371e-15,-4.743175689485921e-13,-4.823882647227369e-15,1.6452297181399138,0.5230479049656653,1.6452297181399138,0.5230479049656652,5.197645307394316,4.291250817626086
176,mp-23080,mp-551918,Al6Bi6O18,train,train,train,-0.0775404411481648,2.402554794149705e-06,-0.07754044114816482,2.402554794149747e-06,0.05145519602582264,-4.124908388209627e-06,0.05145519602582264,-4.12490838820963e-06,80.34155490243013,52.1094478419111,80.34155490243013,52.1094478419111,80.34160879828961,52.10944784191131
177,mp-625174,mp-625256,H20I4O24,train,train,train,-33.77894261437624,-28.81513440993995,-33.77894261437624,-28.81513440993995,0.0,4.69392988330509e-06,6.544428551291444e-21,4.69392988330509e-06,-20.373842288647097,-22.604183271199247,-20.373842288647097,-22.604183271199247,39.44756537161689,36.623231321401605
178,mp-23335,mp-622198,Bi16Ti12O48,test,train,test,-1.2163329820069986e-11,-1.1424675894359787e-15,-1.216332982008859e-11,-1.1424675894359787e-15,0.00308913881278807,-1.2988939246218635e-14,0.0030891388127880703,-1.2988939246218635e-14,-11.461587516885595,-10.206718862566165,-11.461587516885595,-10.206718862566165,11.461587933179517,10.206718862566165
179,mp-542833,mp-559949,Zn24B16O48,valid,train,valid,0.02208799852641734,-0.11468478121199145,0.02208799852641734,-0.11468478121199148,-1.3488781045831975e-12,3.440384834160269e-16,-1.3488781048687767e-12,3.440384834160269e-16,0.06476024159614935,0.3417061695631277,0.06476024159614935,0.3417061695631277,0.06842345044277325,0.36043821295632256
180,mp-625830,mp-625857,Zn4H8O8,train,train,train,0.00014544902419606252,8.125731298431537e-15,0.00014544902419606252,8.125731298431537e-15,-0.5565077413581747,-1.1887866867359977,-0.5565077413581748,-1.1887866867359977,0.00022999675572752654,5.47543972212366e-14,0.00022999675572752654,5.47543972212366e-14,0.5565078078926687,1.1887866867359977
181,mp-626464,mp-626450,H12O16P4,train,train,train,-3.4012709521865423,-3.403118248603587,-3.4012709521865423,-3.403118248603587,-5.211610149502347e-13,4.684983760387291e-15,-5.211610149502347e-13,4.684983760387291e-15,-2.550948773833795,-3.1459550145551782,-2.550948773833795,-3.1459550145551782,4.251586026050995,4.634462942734963
182,mvc-14413,mvc-14734,O18Te6,train,train,train,0.0,1.6097267946985782e-15,0.0,1.6097267946985788e-15,-3.5714631704402677e-13,-6.7470733217028316e-15,-3.5714631704402677e-13,-6.7470733217028316e-15,-0.020950955484787932,1.7049605272590278,-0.020950955484787915,1.7049605272590276,0.020950955484787915,1.7049605272590276
183,mp-9911,mp-9781,K12S16Sb4,train,train,train,-3.3749225834816974e-07,-7.123963557583902e-15,-3.3749225834816974e-07,-7.123963557583902e-15,1.625760242229598e-05,-1.3709443898854272e-14,1.625760242229598e-05,-1.3709443898854272e-14,1.033054566981512,0.876896744468505,1.0330545669815119,0.876896744468505,1.0330545671094933,0.876896744468505
184,mp-558712,mp-561113,Ag8Bi4O12,train,valid,train,-14.694593580309306,-14.67866419039405,-14.69459358030931,-14.67866419039405,-2.64613344858854,-7.453597501207766e-15,-2.64613344858854,-7.453597501207766e-15,-14.193969497381909,-27.53351581149955,-14.193969497381909,-27.533515811499544,20.60101630528976,31.201885766031065
185,mp-6319,mp-19931,Al4Mg4Na8F28,train,train,train,0.0,-5.613074351712489e-15,0.0,-5.613074351712487e-15,-1.886375050007898e-12,2.0693288105643975e-15,-1.886375050007898e-12,2.0693288105643975e-15,-1.0533859394506653,-0.8684599696039702,-1.0533859394506653,-0.8684599696039702,1.0533859394506653,0.8684599696039702
186,mp-561189,mp-27376,Rb12O46Si20,train,train,train,-1.2459275406084808e-05,-5.870326113010396e-14,-1.2459275406084808e-05,-5.870326113010396e-14,0.0,-2.2579775025513997e-07,0.0,-2.2579775025513997e-07,0.09623742211266344,1.090616749834275,0.09623742211266344,1.090616749834275,0.09623742291917685,1.0906167498342982
187,mp-765913,mp-762593,Fe12Li12O48P12,train,valid,train,-0.010325366329059378,0.011221632003134821,-0.010325366329060543,0.011221632003134821,-0.0004947622602676561,0.00010717970126485293,-0.0004947622602677169,0.00010717970126485295,5.1764297208078665,6.082425978264452,5.176429720807867,6.082425978264453,5.1764400423884505,6.082436330745978
188,mp-23335,mp-723064,Bi8Ti6O24,train,train,train,0.6233750546645781,4.969884898977104,0.6233750546645781,4.969884898977104,-0.0029302344047731823,-1.1032359079396335e-14,-0.0029302344047731827,-1.1032359079396335e-14,58.14666618851832,54.02017996301351,58.14666618851832,54.02017996301351,58.150007686018675,54.248314251647
189,mp-551736,mp-545387,K12C3O12,train,train,train,-0.02585881210163891,-1.0334865391078111e-06,-0.02585881210163891,-1.0334865391078111e-06,0.025782490115967584,3.1552510651836883e-06,0.025782490115967584,3.1552510651836883e-06,-2.5818363326698703,-2.006952719580447,-2.58183633266987,-2.006952719580447,2.582094549712324,2.006952719583193
190,mp-642831,mp-23667,Rb8H16O32P8,train,train,train,2.23580670126689e-12,2.1916315679929475e-15,2.2358066992858762e-12,2.1916315679929475e-15,-1.130023706338686e-12,-2.102924225123544e-15,-1.1300237061115397e-12,-2.102924225123544e-15,-5.448779257980902,-5.982859817599016,-5.448779257980902,-5.982859817599016,5.448779257980902,5.982859817599016
191,mp-558958,mp-557082,H24O12,train,train,train,3.475672719626853e-13,8.45778224733226e-15,3.475672719626853e-13,8.457782247332264e-15,-13.473425219329325,-13.155503495432367,-13.473425219329325,-13.155503495432367,0.0,-3.6500512612570446e-14,0.0,-3.6500512612570446e-14,13.473425219329325,13.155503495432367
192,mp-27425,mp-625184,Sr4H8O8,test,valid,test,0.0,-3.3354958674740716e-16,0.0,-3.3354958674740716e-16,2.848243103361988e-13,1.6187147201390554e-14,2.8482430243498526e-13,1.6187147201390554e-14,-1.1654561444349374,-0.6447467145058282,-1.1654561444349374,-0.6447467145058282,1.1654561444349374,0.6447467145058282
193,mp-549869,mp-605843,K8C2O8,train,train,train,-8.340943980445804,-6.906424933127163,-8.340943980445804,-6.906424933127165,5.242931224259243e-05,-1.1547415453455877e-14,5.242931224259243e-05,-1.1547415453455877e-14,2.6778805634659983,3.6589866875340253,2.677880563465998,3.6589866875340253,8.760273443213567,7.8158101906630115
194,mp-23037,mp-675524,Cs4Pb4Cl12,train,valid,train,0.0,-1.3925489123863706e-17,0.0,-1.3925489123863706e-17,6.938619042360803e-13,-7.591843063748907e-15,6.938619042360803e-13,-7.591843063748905e-15,2.2580546205887417,1.6959785633526847,2.2580546205887417,1.6959785633526847,2.2580546205887417,1.6959785633526847
195,mp-32324,mp-868169,Li12Ni12O48P12,train,train,train,5.805443137078538e-05,8.019792960993885e-15,5.8054431370785375e-05,8.019792960993889e-15,5.812985871363941e-05,3.094738944064948e-14,5.812985871363941e-05,3.094738944064947e-14,0.20044774548672992,-0.6037348866959404,0.20044774548672992,-0.6037348866959404,0.2004477623225321,0.6037348866959404
196,mp-626577,mp-626586,Mo2H4O8,train,train,train,16.234551251472215,14.854725116929409,16.234551251472215,14.854725116929409,-4.870838428741786,-7.934738897364058,-4.870838428741786,-7.934738897364056,3.5361635785194423,2.9876225848766707,3.5361635785194423,2.9876225848766707,17.314449866791417,17.104058827615763
197,mp-551740,mp-550498,Li8C2O8,train,test,train,2.886220997337721e-06,4.914448939063736e-15,2.886220997337721e-06,4.914448939063736e-15,0.07098056604019837,0.09326364333330923,0.07098056604019838,0.09326364333330923,8.831564003029636e-05,1.328153134972813e-14,8.831564003029636e-05,1.328153134972813e-14,0.07098062104102436,0.09326364333330923
198,mp-315,mp-685150,Pb4F8,train,train,train,-7.399548915014278e-05,1.2780116045770946e-14,-7.399548915014277e-05,1.2780116045770942e-14,-7.399548927583359e-05,2.6351430424912657e-14,-7.399548927583359e-05,2.6351430424912657e-14,-5.016909942603295,-5.032942765414038,-5.016909942603295,-5.032942765414038,5.016909943694671,5.032942765414038
199,mp-2998,mp-5020,Ba3Ti3O9,train,test,train,0.19207330798014483,-7.078262660258473e-05,0.19207330798014483,-7.078262660258473e-05,-0.21497203485009694,-4.285239821209518e-06,-0.214972034850097,-4.285239821209538e-06,-49.92410164340913,-50.497705271245444,-49.92410164340913,-50.497705271245444,49.92493395121171,50.49770527129523
200,mp-625394,mp-625733,La2H6O6,train,train,train,0.0003612767415273861,-3.2734013264461844e-14,0.0003612767415273861,-3.2734013264461844e-14,-0.00038708929338672954,3.0932849481709845e-14,-0.00038708929338672954,3.0932849481709845e-14,-17.909113351698707,-18.15660925598526,-17.909113351698707,-18.15660925598526,17.90911335952598,18.15660925598526
201,mp-696752,mp-23959,K8H16O32P8,test,train,test,-1.1945887226652724e-12,2.485692427562337e-14,-1.194588722818816e-12,2.485692427562337e-14,0.0,6.359855707263893e-14,0.0,6.359855707263893e-14,5.198006411140735,6.344216347820675,5.198006411140735,6.344216347820675,5.198006411140735,6.344216347820675
202,mp-20878,mp-550714,Pb4O4,test,train,test,0.0050692979566692815,-5.083919108445693e-16,0.0050692979566692815,-5.083919108445693e-16,0.009021631956392906,2.635284641428253e-14,0.009021631956392905,2.635284641428253e-14,-54.297267939024096,-50.364090705296256,-54.297267939024096,-50.364090705296256,54.2972689251476,50.364090705296256
203,mp-4419,mp-4681,Na4Nb4O12,test,train,test,-0.00012739919785709905,7.007824104089744e-14,-0.00012739919785709905,7.007824104089744e-14,0.021530464163957066,7.709018003006752e-14,0.021530464163957066,7.709018003006752e-14,-53.9251803026242,-53.35353825223503,-53.9251803026242,-53.35353825223503,53.92518460096031,53.35353825223503
204,mp-935811,mp-7375,K3Nb3O9,train,train,train,0.18006745272921934,0.00047526702041418106,0.18006745272921937,0.00047526702041418106,-0.22164630423647333,1.4050992781843155e-05,-0.22164630423647333,1.4050992781843152e-05,-50.74355657444379,-9.644643323121835,-50.74355657444379,-9.644643323121835,50.74436013189536,9.644643334842133
205,mp-14550,mp-20940,Cd4Ti4O12,train,train,train,-6.976000304507314e-05,-8.477346433260288e-14,-6.976000304507313e-05,-8.477346433260286e-14,-0.008999040461717359,-1.9116214235832765e-14,-0.008999040461717359,-1.9116214235832765e-14,37.19308067765975,37.78864401261959,37.19308067765975,37.788644012619585,37.1930817664052,37.788644012619585
206,mp-10948,mp-553881,O8Si4,train,train,train,-106.92265845395231,-91.67451763383643,-106.92265845395231,-91.67451763383642,0.0006137709359259065,1.774763342749922e-13,0.0006137709359259066,1.774763342749922e-13,-308.56822086073856,-310.2980807394457,-308.56822086073856,-310.2980807394457,326.56821923818427,323.556975035279
207,mp-23101,mp-583454,Bi8Nb8Pb4O36,train,train,train,-1.4125653556760843e-12,4.208360631519441e-14,-1.412565355153892e-12,4.20836063151944e-14,-0.01591652925465701,1.8803609398447944e-14,-0.01591652925465701,1.8803609398447944e-14,-38.054317174924215,-39.68561223809146,-38.054317174924215,-39.68561223809146,38.05432050353331,39.68561223809146
208,mp-23711,mp-569051,Mg4H8,valid,train,valid,0.00014763834156126252,-1.7758188743937185e-14,0.00014763834156126252,-1.7758188743937185e-14,0.00014763834099457216,3.948148247262496e-15,0.0001476383409945722,3.948148247262496e-15,30.936253747366525,19.060478473939863,30.936253747366525,19.060478473939863,30.936253748071106,19.060478473939863
209,mp-3671,mp-558920,Na8Nb8O24,train,train,train,3.1706854780274066e-05,2.739355166992552e-14,3.170685478027407e-05,2.739355166992552e-14,-0.00015012486709180977,3.845055623801786e-05,-0.00015012486709180977,3.845055623801786e-05,31.481270535245496,30.86594556432191,31.481270535245496,30.86594556432191,31.481270535619412,30.865945564345857
210,mp-619456,mp-4202,Al16Ba8O32,train,train,train,5.599876410307173e-13,-1.7676920473373318e-09,5.599876343674699e-13,-1.7676920473373318e-09,-2.7999381191799557e-13,8.0172530905989e-10,-2.7999380128026155e-13,8.0172530905989e-10,0.3211707692606876,0.399046137710172,0.32117076926068766,0.399046137710172,0.32117076926068766,0.399046137710172
211,mp-2998,mp-5777,Ba2Ti2O6,test,train,test,-0.000944867779112095,-2.858854545677597e-16,-0.000944867779112095,-2.858854545677597e-16,-0.008799081189710312,-5.468584702781454e-14,-0.008799081189710312,-5.468584702781454e-14,49.876018955422985,48.00782987617148,49.876018955422985,48.00782987617148,49.87601974053581,48.00782987617148
212,mp-552588,mp-3731,Li6Nb6O18,test,train,test,0.1613355614469517,4.315489362731255e-09,0.1613355614469517,4.315489362731255e-09,-0.19679491638094113,1.2779697627754067e-06,-0.19679491638094113,1.277969762775388e-06,84.52940559842219,118.65428232136874,84.52940559842219,118.65428232136874,84.52978864415236,118.65428232136875
213,mp-771049,mp-761299,Co4Li8B4O16,train,train,train,-5.4291839462967203e-05,2.8293613895778713e-05,-5.4291839462967203e-05,2.8293613895778713e-05,0.0005429184212049778,-4.9477266841702e-15,0.0005429184212049773,-4.9477266841702046e-15,-5.298218050553272,-5.372750979077669,-5.298218050553271,-5.37275097907767,5.298218078648379,5.372750979152169
214,mp-24076,mp-625677,Y2H6O6,train,train,train,0.00013118297695482493,2.9050344733703473e-15,0.00013118297695482493,2.9050344733703473e-15,0.0,-2.0381824761394217e-14,-3.94967034319123e-28,-2.0381824761394217e-14,7.734751257454588,6.422622734764078,7.734751257454588,6.422622734764078,7.734751258567033,6.422622734764078
215,mp-762566,mp-764344,Fe2Li4O8Si2,train,valid,train,0.00027852183348879507,1.7981527251226676e-14,0.0002785218334887951,1.7981527251226676e-14,-76.08479943766893,-50.585390766902805,-76.08479943766893,-50.585390766902805,5.817695089788789e-05,2.960556679684748e-14,5.817695089788783e-05,2.960556679684748e-14,76.08479943820096,50.585390766902805
216,mp-554675,mp-559951,Bi8Sr4Ta8O36,train,train,train,0.005874036171050346,-9.932504828020196e-15,0.005874036171050346,-9.932504828020196e-15,-2.0259696736886363e-05,5.2750597370557347e-14,-2.0259696736886363e-05,5.275059737055735e-14,-38.27998046499347,-33.92975320448328,-38.27998046499348,-33.92975320448328,38.2799809156822,33.92975320448328
217,mp-546202,mp-550593,Li12C3O12,test,train,test,-0.00786950402672766,-0.0005548947348888942,-0.00786950402672766,-0.0005548947348888942,0.00466903107172845,0.00021291707653272167,0.00466903107172845,0.00021291707653272167,16.64125907544601,18.737499594160195,16.64125907544601,18.737499594160195,16.641261591149238,18.73749960358626
218,mvc-13972,mvc-3494,Al6Bi6O18,train,train,train,0.0001685042345483849,-2.074690802356332e-14,0.0001685042345483849,-2.074690802356332e-14,-0.00013604815805914688,2.3110217559897903e-14,-0.0001360481580591469,2.3110217559897903e-14,-4.827182626532279,15.497900891145093,-4.827182626532279,15.497900891145093,4.827182631390473,15.497900891145093
219,mp-546320,mp-551690,Rb12C3O12,test,train,test,0.01746940548019178,-0.0005385324918616033,0.01746940548019178,-0.0005385324918616033,-0.019064566027211054,0.00016622237416104332,-0.019064566027211054,0.00016622237416104332,-42.78463478580234,-47.295683486829944,-42.78463478580234,-47.295683486829944,42.78464259979617,47.29568349018804
220,mp-556225,mp-560025,Ag4S2,valid,train,valid,0.001033415153484933,-2.7831861912436547e-15,0.0010334151534849333,-2.7831861912436547e-15,-21.0577505845626,12.652654197757128,-21.0577505845626,12.652654197757128,-0.0012788327673737014,5.668545656667697e-15,-0.0012788327673737014,5.668545656667697e-15,21.057750648751796,12.652654197757128
221,mp-32791,mp-560025,Ag4S2,train,train,train,0.01940862267515037,-2.4837917519529316e-14,0.01940862267515037,-2.4837917519529316e-14,17.61859587231134,12.65265419775707,17.618595872311335,12.65265419775707,-0.002404277436431526,2.1476729019946246e-14,-0.002404277436431526,2.1476729019946246e-14,17.618606726611787,12.65265419775707
222,mp-36216,mp-560025,Ag4S2,train,train,train,0.0010334151536758515,-1.3979789252581041e-15,0.0010334151536758515,-1.3979789252581041e-15,60.84533105674629,94.55576869736097,60.84533105674629,94.55576869736097,-0.0012788327673737014,-1.0197821517803807e-13,-0.001278832767373701,-1.0197821517803807e-13,60.84533107896131,94.55576869736097
223,mp-770125,mp-770427,Ba4La4Cl20,train,train,train,1.7399864038175972e-05,5.060619353378668e-14,1.7399864038175972e-05,5.060619353378668e-14,-26.123397517702244,-24.980290688652886,-26.123397517702244,-24.98029068865289,-3.655482928397201e-05,7.476477298264457e-15,-3.655482928397201e-05,7.476477298264457e-15,26.123397517733615,24.98029068865289
224,mp-570223,mp-642739,Cs2Br6Ge2,train,test,train,-15.712435486632346,-14.817779281898215,-15.712435486632348,-14.817779281898215,-0.0005840236019399799,-3.6861681033881787e-16,-0.0005840236019399799,-3.6861681033881787e-16,10.427303500279338,10.8524495965187,10.42730350027934,10.8524495965187,18.85760556246749,18.366879024266233
225,mp-690733,mp-625475,H8O16S4,test,train,test,-5.2812092262951106e-05,9.501174901789464e-15,-5.2812092262951106e-05,9.501174901789464e-15,-20.39751958856901,-19.188000684780285,-20.39751958856901,-19.188000684780285,7.17485299078191e-05,-4.267108180047458e-14,7.174852990781911e-05,-4.267108180047458e-14,20.39751958876357,19.188000684780285
226,mp-765871,mp-765846,Li4Mn4O16P4,train,train,train,11.95025047870561,10.736127694202022,11.950250478705609,10.736127694202022,1.0943899351144623e-12,2.2145051984191887e-14,1.0943899327448e-12,2.2145051984191887e-14,-30.550445360878335,-29.550501750743443,-30.550445360878335,-29.550501750743443,32.80454539011044,31.440365640159197
227,mp-549687,mp-551561,K8C2O8,train,train,train,-0.00044872691512484703,7.912237637075404e-15,-0.00044872691512484703,7.912237637075404e-15,16.64082518201109,14.54991293412628,16.64082518201109,14.54991293412628,8.553375798800396e-06,-2.8619965068447577e-15,8.553375798800393e-06,-2.8619965068447577e-15,16.640825188063342,14.54991293412628
228,mp-779986,mvc-13134,Cr4O12,test,train,test,-0.001357335484134848,-2.2602879978050753e-05,-0.001357335484134848,-2.2602879978050756e-05,78.16601521679122,67.50931070023103,78.16601521679122,67.50931070023103,0.00042696560337220497,6.318404193066971e-06,0.0004269656033722049,6.31840419306697e-06,78.16601522974224,67.5093107002351
229,mp-767686,mp-764791,Li8Mn4O24Si8,train,valid,train,4.380375191974254,4.286821039294144,4.380375191974254,4.286821039294144,1.247671778413459e-12,1.3133624406192237e-13,1.247671778413459e-12,1.3133624406192237e-13,-2.2477482453859614,-1.841305550689053,-2.2477482453859614,-1.8413055506890532,4.923419441516145,4.665537563232477
230,mp-634101,mp-684609,Cl2H2,valid,train,valid,0.0004511350500438066,-1.1081854915878679e-18,0.0004511350500438066,-1.1081854915878679e-18,0.00015037835004843008,1.9844070830887342e-16,0.00015037835004843008,1.9844070830887342e-16,-57.366709469618655,-58.405903939382924,-57.366709469618655,-58.405903939382924,57.36670947158963,58.405903939382924
231,mp-865188,mp-989229,Mg2Cl4H16O24,train,train,train,3.2258937507679843e-06,-1.9639916260887142e-14,3.2258937507679847e-06,-1.9639916260887142e-14,-1.008688367439738,-1.0124981428956041,-1.008688367439738,-1.0124981428956041,4.189223742013833e-06,7.275883495769766e-15,4.189223742013833e-06,7.275883495769766e-15,1.0086883674535956,1.0124981428956041
232,mp-3943,mp-555966,Ba6Ti12O30,train,train,train,2.5952215461405683e-05,3.4072788692203386e-15,2.5952215461405683e-05,3.4072788692203386e-15,-15.310260814254978,-15.118339397187064,-15.310260814254978,-15.118339397187064,5.6392647839902076e-05,-9.50808622009875e-15,5.639264783990206e-05,-9.50808622009875e-15,15.310260814380829,15.118339397187064
233,mp-654937,mp-600237,Ag16C32O32,train,train,train,2.545966842311657e-12,-3.597584335648845e-15,2.5459668423116572e-12,-3.597584335648845e-15,0.004571590384809191,0.482020529518877,0.00457159038480919,0.482020529518877,1.8464768944214942e-12,-3.0943922313249874e-14,1.8464768944214942e-12,-3.0943922313249874e-14,0.00457159038480919,0.482020529518877
234,mp-549869,mp-551561,K8C2O8,valid,train,valid,-0.0002292722351923729,1.169865864278716e-14,-0.0002292722351923729,1.169865864278716e-14,16.653438912837608,14.492200614752042,16.653438912837608,14.492200614752042,0.00022289617138839427,-3.498525594658992e-15,0.00022289617138839427,-3.498525594658992e-15,16.653438915907497,14.492200614752042
235,mp-625812,mp-625836,Sr4H16O24,train,train,train,5.161819386624147,4.4559712857441385,5.161819386624148,4.4559712857441385,-9.40594113782012e-13,4.3046707146560594e-07,-9.405941109083866e-13,4.304670714656059e-07,5.961309280362293,4.214008118957636,5.961309280362293,4.2140081189576355,7.885530274893534,6.132988221578232
236,mp-625191,mp-625184,Sr4H8O8,train,train,train,0.0,-7.421321555478857e-17,0.0,-7.421321555478857e-17,0.0,2.453833561656837e-14,0.0,2.453833561656837e-14,-1.1653750630709296,-0.6447470613871886,-1.1653750630709296,-0.6447470613871886,1.1653750630709296,0.6447470613871886
237,mp-2998,mp-12992,BaTiO3,valid,train,valid,-0.005692049518306964,2.304529220029716e-15,-0.005692049518306964,2.304529220029716e-15,-0.004031868408839379,1.2677868788275563e-15,-0.004031868408839379,1.2677868788275563e-15,46.69829092881335,36.957368065036306,46.69829092881335,36.957368065036306,46.69829144976807,36.957368065036306
238,mp-23940,mp-626000,Na2H2O2,test,train,test,-0.0002486527871451981,-4.570070404333904e-14,-0.0002486527871451981,-4.570070404333903e-14,10.704547288389552,10.476681481456321,10.704547288389552,10.47668148145632,-0.0003068706754330652,-2.365137933844137e-14,-0.0003068706754330652,-2.365137933844137e-14,10.704547295676074,10.47668148145632
239,mp-12924,mp-861938,K2La2S8Si2,train,train,train,4.4649487214303934e-05,-3.999275930987831e-15,4.464948721430393e-05,-3.999275930987831e-15,-7.4255588399983,-5.712343323916231,-7.4255588399983,-5.7123433239162305,-0.00011424470848772874,2.8661928901835143e-15,-0.00011424470848772876,2.8661928901835143e-15,7.425558841011384,5.7123433239162305
240,mp-556290,mp-561022,Mg12Sr12F48,train,train,train,-6.954373038520974e-13,3.651312868678295e-05,-6.954373038520974e-13,3.651312868678295e-05,-10.748699298474476,-10.893172933669149,-10.748699298474476,-10.893172933669147,-7.195919365105031e-13,1.7215024566581489e-07,-7.195919365105034e-13,1.7215024566581504e-07,10.748699298474476,10.893172933730343
