formula,mp_source_index,mp_material_id,mp_dielectric_task_id,mp_nsites,matbench_index,matbench_n,matbench_nsites
CsBiO2,5144,mp-29506,mp-1140113,8,3803,1.929542432806288,8
CsBr2F,5131,mp-28650,mp-1140291,4,1124,1.8703325907442234,4
CsBr3,5132,mp-27641,mp-1141405,16,1459,1.7941571837495174,16
CsBrF6,4913,mp-541226,mp-1141892,8,2725,1.528494139122998,8
CsBrO3,4973,mp-28873,mp-1114965,15,1976,1.6381519058581435,5
CsC2N3,4949,mp-1029718,mp-1119023,18,3259,1.4664927548406155,18
CsCaBr3,5033,mp-30056,mp-1142272,5,4537,1.7241165853851064,5
CsCaF3,5032,mp-7104,mp-1140333,5,2749,1.5192313846152603,5
CsCaH3,5035,mp-644203,mp-1141834,5,3377,1.8489394257113247,20
CsCd(NO2)3,4888,mp-6628,mp-1119628,33,2467,1.7254279662352396,11
CsCdBr3,5011,mp-541899,mp-1140786,10,2795,1.8098550586534088,10
CsCdCl3,5010,mp-568544,mp-1142114,5,4249,1.8459924160190906,5
CsCdF3,5009,mp-8399,mp-1140963,5,3353,1.609237707736182,5
CsCl,5256,mp-573697,mp-1139960,2,4634,1.6223439832538753,2
CsClO4,4946,mp-546711,mp-1140168,6,3932,1.441892506395676,6
CsCu3O2,4957,mp-553303,mp-1140895,6,2280,2.1411467353620197,6
CsCuCl3,5004,mp-23032,mp-1118236,30,204,1.913883747775708,30
CsCuSe4,4955,mp-17095,mp-1141636,24,4501,2.807886809209611,24
CsErSiS4,4936,mp-16972,mp-1117972,28,4027,2.101095745874836,28
CsGaP3HO10,4871,mp-24181,mp-1117021,32,184,1.5793555647795086,16
CsGaS2,5150,mp-5038,mp-1140132,8,1031,1.9031402120355356,8
CsGeBr3,4988,mp-570223,mp-1140208,5,4654,2.1160692332719173,5
CsGeBr3,4988,mp-570223,mp-1140208,5,4763,2.559278804663532,5
CsGeI3,4989,mp-28377,mp-1141132,5,728,2.3862456565352472,5
CsGeI3,4989,mp-28377,mp-1141132,5,3984,2.4749990572388856,5
CsHgCl3,4991,mp-29845,mp-1116179,45,3442,1.8034139846413504,45
CsIO3,4974,mp-28295,mp-1114969,10,2315,1.7905949662984462,10
CsK2Sb,5174,mp-581024,mp-1141611,4,3145,2.7642188167123587,4
CsLi2Br3,4969,mp-606680,mp-1116694,6,2333,1.7140525042948356,6
CsLi2I3,4970,mp-569055,mp-1119535,6,2068,1.7839038651227819,6
CsLi3Br4,4930,mp-580554,mp-1117330,16,309,1.666487523705673,16
CsLiMoO4,4938,mp-551629,mp-1115315,28,3758,1.579829737661624,7
CsMgBr3,5029,mp-29750,mp-1141275,10,3966,1.7231148152884863,10
CsMgI3,5030,mp-29751,mp-1140038,10,3970,1.872383685751049,10
CsMnBr3,5024,mp-23048,mp-1141411,10,3915,1.8244349810283695,10
CsMnI3,5025,mp-540609,mp-1141391,10,2297,2.009329904885377,10
CsMnP3HO10,4872,mp-23871,mp-1116120,16,1568,1.7105732957111546,16
CsN3,5130,mp-510557,mp-1142293,8,2902,1.5946786510076782,8
CsNO2,5129,mp-3288,mp-1114910,12,4341,1.5537401112584206,12
CsNaF3,5065,mp-998609,mp-1117237,20,3944,4.561659602966155,20
CsNaS,5223,mp-6973,mp-1141676,6,4692,1.9605632694032937,6
CsNaSe,5224,mp-8658,mp-1140116,6,418,2.023342284439289,6
CsNaTe,5225,mp-5339,mp-1141504,6,1618,2.077923643127116,6
CsNb(BO3)2,4893,mp-6257,mp-1117261,20,2013,1.8428490623669282,20
CsNb(CuTe2)2,4924,mp-505321,mp-1116381,32,3964,2.724320282198846,32
CsNbF6,4922,mp-11980,mp-1141427,8,3558,1.4777394898966458,8
CsNbN2,5159,mp-8978,mp-1141292,8,2090,2.767568969330306,8
CsNbN2,5160,mp-1030663,mp-1118862,64,1082,2.7662565559494534,64
CsNd(PO3)4,4867,mp-17605,mp-1115903,36,929,1.590861820942766,36
CsNd5Se8,4876,mp-38442,mp-1117084,28,2835,3.063744713037734,14
CsNiCl3,5001,mp-22950,mp-1141468,10,4334,1.8654024588097122,10
CsNiF3,5000,mp-557772,mp-1142204,10,2388,1.5185317470065116,10
CsPbCl3,4981,mp-675022,mp-1142165,5,1988,1.9123022773609817,5
CsPbF3,4978,mp-20282,mp-1141156,10,2308,1.6988893430709526,10
CsPbF3,4979,mp-5811,mp-1141324,5,3350,1.703894656368168,5
CsPr(PO3)4,4868,mp-17770,mp-1117713,36,1900,1.5877524996043935,36
CsS,5259,mp-29266,mp-1140241,4,1531,1.73137710123117,4
CsSbCl6,4919,mp-567583,mp-1116991,32,724,1.6622489785428256,16
CsSbClF3,4952,mp-23576,mp-1117570,48,2638,1.6730807910359062,24
CsSbF6,4918,mp-9636,mp-1140521,8,27,1.4138462905610778,8
CsSbO2,5141,mp-510273,mp-1141792,8,2848,1.866586635189122,8
CsSiTe3,5003,mp-570957,mp-1117243,40,2859,2.5947048001651365,20
CsSnBr3,4993,mp-27214,mp-1141972,5,2156,2.4299639915027558,5
CsSnF3,4992,mp-998298,mp-1116666,5,611,1.679777366200652,5
CsSnI3,4994,mp-614013,mp-1142141,5,3087,2.7114267461983914,5
CsSrCl3,5048,mp-998561,mp-1116749,30,1722,1.5920353848663875,10
CsSrF3,5047,mp-8397,mp-1140622,5,588,1.4823231766386171,5
CsTaN2,5164,mp-34293,mp-1142212,8,998,2.499849328792971,8
CsTb(PO3)4,4869,mp-17128,mp-1115886,36,2825,1.6017262562622865,36
CsVBr3,5013,mp-23038,mp-1140423,10,3936,1.864644917046319,10
CsVCl3,5012,mp-22977,mp-1141403,10,973,1.7561899100040366,10
CsVN2,5152,mp-1029293,mp-1118956,16,448,4.355800997903064,8
Cu2HgGeS4,746,mp-10952,mp-1116703,16,1292,3.6770253829239024,8
Cu2HgGeS4,747,mp-557574,mp-1117055,16,1142,3.3086332021949287,16
Cu2HgI4,752,mp-23353,mp-1115014,14,830,2.693994370199512,7
Cu2HgI4,753,mp-568598,mp-1139972,7,2065,2.812105735328362,7
Cu2O,770,mp-361,mp-1140540,6,1403,3.2414502926930724,6
Cu2PbO2,759,mp-29396,mp-1141877,10,1602,2.9683639152457935,10
Cu2SnS3,756,mp-10519,mp-1116774,24,3256,4.503690449694191,12
Cu3TeS3Cl,758,mp-557510,mp-1119497,24,4435,3.183453418328384,8
Cu4SnP10,750,mp-34126,mp-1116908,45,1428,4.121486139731639,15
Cu8GeS6,769,mp-5546,mp-1118386,30,1334,3.3740822455891615,30
CuAsSe2,737,mp-29643,mp-1116173,4,1992,4.555184335823668,4
CuBS2,743,mp-12954,mp-1140196,8,4268,2.886527209872329,8
CuBr,761,mp-32880,mp-1114856,4,2463,2.501834127195485,2
CuBr,761,mp-32880,mp-1114856,4,3426,2.5065456309431116,2
CuBr,762,mp-22917,mp-1142297,4,3917,2.190738079582617,4
CuCl,760,mp-22914,mp-1141679,2,2189,2.387676695032352,2
CuH,768,mp-24093,mp-1115000,4,1383,3.6552009976652817,4
CuI,763,mp-570081,mp-1141366,4,2507,2.3370922104404004,4
CuI,764,mp-570136,mp-1115288,12,2334,2.3308237456601724,12
CuI,765,mp-32750,mp-1142296,8,2761,2.516081609695984,8
CuI,766,mp-569346,mp-1119537,4,1923,2.494010959612379,4
CuI,767,mp-22895,mp-1140198,2,2253,2.520979902075117,8
CuI,767,mp-22895,mp-1140198,2,4091,2.610555489117419,2
CuP2,755,mp-927,mp-1141072,12,4384,4.036087214122113,12
CuSe3Br,735,mp-28741,mp-1117471,20,3034,2.754764781247212,20
CuSnF6,733,mp-4701,mp-1141548,8,3926,2.4113900555488734,8
Dy2Be2GeO7,2085,mp-20778,mp-1117562,24,4662,1.9430048893402196,24
Dy3CuGeSe7,2087,mp-505558,mp-1116384,24,4487,3.136551875334866,24
Dy3CuSnSe7,2088,mp-510539,mp-1116395,24,1135,3.1276584425626357,24
Dy3Sb4Au3,2089,mp-984350,mp-1117240,40,3290,5.227237798302273,20
Dy3Se4O12F,2084,mp-555217,mp-1116472,40,1302,1.7929001645378952,40
DyAgTe2,2086,mp-4024,mp-1114813,8,957,3.356026718209099,8
DyNiBi,2092,mp-30452,mp-1115307,12,2263,5.016710475999188,12
DyNiSb,2091,mp-4510,mp-1115355,12,3521,4.327769286826647,3
DySbPt,2090,mp-16327,mp-1115099,12,1429,4.84877489681672,3
DyTa7O19,2083,mp-15492,mp-1115835,54,668,2.3597290804949065,54
Er2Be2GeO7,1970,mp-14420,mp-1117620,24,4661,1.9367237799954848,24
Er2Ge2O7,1971,mp-13643,mp-1117863,44,2607,1.930515820534329,44
Er2WO6,1972,mp-17426,mp-1117849,36,322,2.118220872965486,36
Er3GaS6,1975,mp-7290,mp-1117252,40,2538,2.5618520644252665,20
ErAgSe2,1973,mp-4044,mp-1116976,16,2096,2.9475860745136293,16
ErAgTe2,1974,mp-12902,mp-1114926,8,920,3.3504765830152183,8
ErClO,1976,mp-755689,mp-1116685,6,2817,1.7143023848395786,6
ErNiSb,1979,mp-21272,mp-1115069,12,3302,4.296431309819811,3
ErSbPd,1978,mp-11836,mp-1115195,12,3684,4.282918864512845,3
ErSbPt,1977,mp-16329,mp-1115098,12,3277,5.108779893477499,3
Eu(YS2)2,2094,mp-38971,mp-1116328,14,4530,3.3539419090627196,14
Eu4Cl6O,2095,mp-28546,mp-1116153,22,3652,2.0226844373979764,22
Fe(HO)2,805,mp-626680,mp-1540184,5,3878,1.7778799172047588,5
Fe(SiP)4,798,mp-9198,mp-1140518,9,1184,4.110912753472964,9
Fe2P2O7,804,mp-18849,mp-1115948,11,1960,1.7615493180720205,11
Fe5CuO8,831,mp-33300,mp-1117293,56,171,3.5623479616679803,14
FeAgO2,816,mp-19225,mp-1140850,4,2781,2.684340887443319,4
FeAs2,828,mp-2008,mp-1141426,6,3744,5.532961834918678,6
FeAsS,826,mp-561511,mp-1141115,12,2319,5.001766358493747,12
FeBO3,808,mp-19097,mp-1141176,10,2972,2.20096713590488,10
FeBiO3,809,mp-22949,mp-1114995,15,3325,2.5333132455343974,5
FeBiO3,810,mp-23501,mp-1115027,30,1415,2.6882451525112145,10
FeCl3,814,mp-583463,mp-1140906,24,2248,2.2815930107419997,24
FeCuO2,817,mp-510281,mp-1140988,4,3327,2.866223240898509,4
FeF2,819,mp-556911,mp-1141114,6,1677,1.5545631755148024,6
FeF3,811,mp-22398,mp-1140170,8,2868,1.6340134638364363,8
FeF3,812,mp-558852,mp-1140370,12,3162,1.5968588958744392,12
FeF3,813,mp-559450,mp-1141396,16,2822,1.4913081505845944,16
FeH8(BrO2)2,795,mp-24537,mp-1141263,30,3172,1.6343194302216442,30
FeP2,825,mp-20027,mp-1142072,6,4083,4.800867977078034,6
FeP4,806,mp-27164,mp-1140937,30,1141,4.441396176879518,30
FeP4,807,mp-570553,mp-1141935,20,2779,4.412029011690666,20
FePO4,800,mp-19752,mp-1117185,18,413,1.7517056449833883,18
FePO4,801,mp-540111,mp-1117557,24,2532,1.7127534362345718,24
FeS2,821,mp-1522,mp-1141128,6,4078,4.589081244286994,6
FeS2,822,mp-226,mp-1140794,12,3727,4.604454365068679,12
FeSbAs,830,mp-988996,mp-1116728,6,2531,6.116742624414838,6
FeSbS,829,mp-27904,mp-1140519,12,4088,5.261241931964987,12
FeSe2,823,mp-760,mp-1141993,6,4084,5.167268782119493,6
FeSeCl7,797,mp-28189,mp-1141227,18,3868,1.8797162906495581,18
FeSi,833,mp-871,mp-1141975,8,2887,8.777528467626865,8
Ga(IO3)3,834,mp-561104,mp-1117920,26,2979,2.025709587609568,26
Ga(MoSe2)4,836,mp-567394,mp-1117171,39,379,4.019361806721726,13
Ga2CoS4,871,mp-4152,mp-1114806,14,1078,2.914581101976749,7
Ga2HgS4,866,mp-4809,mp-1141349,7,3330,2.5714812851739755,7
Ga2HgSe4,867,mp-4730,mp-1141994,7,910,2.929372003234368,7
Ga2HgTe4,868,mp-16337,mp-1142079,7,1574,3.4071138323611474,7
Ga2O3,877,mp-886,mp-1141210,10,4253,2.007652028287969,10
Ga2S3,878,mp-539,mp-1142283,10,1808,2.4215091712951793,10
Ga2Se3,879,mp-1340,mp-1141751,20,2586,2.7922674776365297,10
Ga2Te3,882,mp-38970,mp-1141211,10,1593,3.4164796696864603,10
Ga2Te5,864,mp-2371,mp-1141658,7,4450,3.7223200650592463,7
Ga2TeS2,880,mp-27255,mp-1140146,10,1216,2.506573757143404,10
Ga2TeSe2,881,mp-28423,mp-1141878,10,1212,2.6111824269220767,10
Ga3Os,895,mp-570844,mp-1140088,16,4299,4.1824291984443684,16
Ga3PO7,862,mp-3107,mp-1115008,33,1994,1.8534676510080608,11
GaAgS2,856,mp-5342,mp-1140431,8,2130,2.663871430831451,8
GaAgS2,856,mp-5342,mp-1140431,8,3240,2.784899758574007,8
GaAgSe2,857,mp-5518,mp-1140382,8,961,4.777830749200304,8
GaAgTe2,858,mp-4899,mp-1140737,8,780,4.427489882658496,8
GaAs,893,mp-2534,mp-1141827,8,2443,3.852321507870285,2
GaBiO3,848,mp-755568,mp-1119721,30,2163,2.4720574426982833,10
GaCl3,851,mp-30952,mp-1141565,8,4032,1.5337318322236824,8
GaCuCl4,845,mp-29362,mp-1114957,12,2251,1.8180473041150496,12
GaCuI4,847,mp-29403,mp-1115216,12,1204,2.1651668911810624,6
GaCuO2,859,mp-4280,mp-1142277,4,2884,2.4166871263501775,4
GaCuS2,860,mp-5238,mp-1142121,8,4520,2.9624314335644395,8
GaCuTe2,861,mp-3839,mp-1141949,8,1361,3.87471164518514,8
GaF3,850,mp-588,mp-1142216,8,631,1.51624536272974,8
GaHO2,853,mp-23803,mp-1115005,8,2744,1.9907736352148797,8
GaN,883,mp-804,mp-1114825,4,4042,5.633648906348443,4
GaN,884,mp-830,mp-1140264,2,2061,2.4646699576211004,2
GaP,891,mp-8882,mp-1119908,4,4286,3.210822220761114,4
GaP,892,mp-2490,mp-1140509,8,2717,3.2537904050506965,2
GaPO4,841,mp-4122,mp-1117189,18,4130,1.6329211044423835,18
GaS,885,mp-9889,mp-1142161,4,491,2.314519388535018,4
GaS,886,mp-2507,mp-1141512,8,4254,2.3239334471251545,8
GaS,887,mp-556742,mp-1140484,8,2978,2.324507116214819,8
GaSe,888,mp-1572,mp-1140804,8,3559,2.8722232967976193,8
GaSe,889,mp-11342,mp-1142107,4,3697,2.55636460624299,4
GaSe,890,mp-1943,mp-1140328,8,3686,2.5476786819901123,8
GaSeBr7,837,mp-23376,mp-1117135,18,312,1.9640222334111528,18
GaTeI7,838,mp-29541,mp-1117132,18,2508,2.1583126125131487,18
GdClO,2093,mp-23050,mp-1140207,6,4006,2.1330729007701543,6
Ge,465,mp-137,mp-1118331,12,1210,6.274542798749032,12
Ge(Bi3O5)4,437,mp-23352,mp-1116100,33,228,2.4977329721169017,33
Ge2N2O,457,mp-4187,mp-1139998,10,2756,2.0608125420167,10
Ge3As4,460,mp-569600,mp-1119540,7,1822,4.5930006531678185,7
Ge3N4,458,mp-13852,mp-1140184,14,3529,2.2724436186616717,14
Ge3N4,459,mp-571281,mp-1117288,28,3265,2.4117338161579944,14
Ge3Os2,463,mp-510032,mp-1117326,20,190,4.79557945751432,20
Ge3Os2,464,mp-16610,mp-1140028,40,3843,4.808984646818217,40
Ge5Ir4,462,mp-541844,mp-1142084,36,1353,6.536015529357317,36
GeAs,461,mp-9548,mp-1140507,12,270,3.7453526759981965,12
GeAs2,456,mp-17524,mp-1140233,24,1137,3.622246080357692,24
GeBi2O5,440,mp-23446,mp-1116102,16,4216,2.287999271561647,16
GeF2,446,mp-7595,mp-1140322,12,1067,1.7008704634196377,12
GeF4,441,mp-9816,mp-1141004,5,3074,1.3367598886860723,5
GeH3Cl,443,mp-28369,mp-1115181,20,21,1.556806453395326,10
GeI2,450,mp-567677,mp-1116902,3,1833,2.3826490859265603,3
GeO2,447,mp-223,mp-1115065,9,1667,1.7622453480337852,9
GeO2,447,mp-223,mp-1115065,9,2595,1.7609112224451668,9
GeO2,448,mp-7812,mp-1141450,12,3473,1.698351455578811,12
GePtSe,455,mp-20817,mp-1140831,12,975,4.844981940110819,12
GeS2,451,mp-7582,mp-1119728,12,1344,2.3576052115087744,6
GeS2,452,mp-542613,mp-1141360,18,1878,2.1639846008535226,36
GeSe2,453,mp-10074,mp-1115150,12,2415,2.6719374368923137,6
H2,187,mp-632291,mp-1141313,2,2677,1.2372011423639515,2
H2,188,mp-850274,mp-1142038,2,3050,1.2459266966131408,2
H2,189,mp-23907,mp-1140973,2,4578,1.1229425630903853,2
H2,190,mp-570752,mp-1141874,2,2834,1.1168407824454485,2
H2,191,mp-632250,mp-1141444,1,2678,1.0747092630102342,1
H2CO2,161,mp-558412,mp-1117823,20,899,1.4438513312203118,20
H2O,181,mp-24043,mp-1140280,36,1393,1.4459137825711954,36
H2Pb3O4,153,mp-28475,mp-1118033,36,3019,2.1056596749395817,36
H2SO4,157,mp-24172,mp-1140560,28,1440,1.47975223151265,28
H2SeO3,160,mp-27996,mp-1140478,24,3776,1.6846364592991567,24
H2SeO4,158,mp-23866,mp-1140050,28,1313,1.5938423175877008,28
H3N,185,mp-29145,mp-1141693,16,927,1.477986129840196,16
H3OF,176,mp-27714,mp-1141551,20,1499,1.388044187577134,20
H4BrN,183,mp-23675,mp-1116793,12,3273,1.669442222220743,12
H4BrN,184,mp-36248,mp-1114847,6,4048,1.749045168084575,6
H4C,186,mp-1021328,mp-1115545,5,2229,1.2848574499399725,5
H4CN2O,167,mp-23778,mp-1140437,16,1228,1.5327221970511595,16
H4NCl,182,mp-34337,mp-1114864,6,3702,1.6710780951230255,6
H4OF2,174,mp-23798,mp-1141362,28,1278,1.3621062122071588,28
H5BrO2,180,mp-28014,mp-1140696,32,3786,1.6058227382456218,32
H5CNO2,173,mp-555229,mp-1117422,18,2988,1.4761024128878502,18
H5CSN2Cl,166,mp-560045,mp-1117955,80,3098,1.6187865825982126,80
H5ClO2,177,mp-24381,mp-1141236,32,3779,1.5511286213592992,32
H5N2F,179,mp-27235,mp-1117855,64,3072,1.5172927645426024,64
H5NF2,178,mp-31043,mp-1140044,32,1057,1.4029730337156638,32
H6CN3ClO,165,mp-23909,mp-1117778,48,4328,1.606364217728968,48
H6OF4,172,mp-28003,mp-1140730,22,3392,1.3317907743585953,22
H6S(NO2)2,162,mp-23991,mp-1116108,52,2545,1.5898742088605626,52
H7NF4,175,mp-28123,mp-1140318,24,3653,1.3479552415912452,24
H8S(NO2)2,171,mp-24468,mp-1141202,60,3809,1.514664539317755,60
H8W3Se(NO6)2,159,mp-24599,mp-1118097,52,387,1.9988200686071456,52
H8W3Se(NO6)2,159,mp-24599,mp-1118097,52,3140,1.9964800691884377,52
H9C3N3O2,170,mp-556151,mp-1117834,68,3450,1.535534543191176,68
HBr,164,mp-32684,mp-1114915,8,82,1.5146782936760312,8
HCl,163,mp-632326,mp-1141876,4,677,1.4520716235778452,4
HIO3,150,mp-23963,mp-1117378,20,2642,1.9746817465100546,20
HIO3,151,mp-556216,mp-1141794,40,2875,1.9813295199604397,40
HS8N,149,mp-29491,mp-1118136,40,2146,1.8336884504553475,40
Hf2SeN2,1949,mp-1029330,mp-1119022,5,2206,3.1003393900238185,5
Hf3N4,1950,mp-11660,mp-1117310,28,2778,3.3438072611919476,14
Hf3SnO8,1935,mp-761842,mp-1119750,12,1875,2.150406473204543,12
HfCl4,1931,mp-29422,mp-1141987,10,3752,1.6471186963907611,10
HfFe2Sn,1937,mp-866051,mp-1116680,16,3220,6.177685084236644,4
HfMgN2,1939,mp-1029834,mp-1118995,16,1656,2.5098396363114515,16
HfNCl,1942,mp-541911,mp-1141080,6,4076,2.1539875425204658,6
HfNiSn,1947,mp-924128,mp-1142225,3,1384,4.565018291310565,3
HfO2,1941,mp-352,mp-1139975,12,1267,2.1933991884743644,12
HfS3,1933,mp-9922,mp-1142282,8,4134,2.5428986085436702,8
HfSO,1944,mp-7787,mp-1119847,12,2101,2.6552197649158913,12
HfSe3,1934,mp-15622,mp-1139977,8,4171,3.0899838187278585,8
HfSiRu2,1936,mp-866062,mp-1140582,4,665,5.1661916340762986,4
HfSnPd,1946,mp-11869,mp-1140060,3,1565,4.411198703300496,3
HfVF6,1923,mp-557938,mp-1141821,8,4100,1.4754660280738674,8
HfZnN2,1938,mp-1014251,mp-1118527,4,2707,2.8545598026082164,4
Hg,515,mp-611219,mp-1116742,1,2922,1.832782737908545,1
Hg,516,mp-864900,mp-1118450,58,1980,4.332966074180593,29
Hg(AsO3)2,468,mp-3810,mp-1139976,9,641,2.266044277296151,9
Hg(SbO3)2,469,mp-754065,mp-1141768,9,2535,2.2810123404977705,9
Hg2GeSe4,487,mp-3167,mp-1114924,14,4079,3.2707950613472154,7
Hg2SeO3,495,mp-555918,mp-1117636,48,4572,2.0956333966925924,24
Hg3(SeCl)2,503,mp-27851,mp-1116874,28,4262,2.3733267790171664,14
Hg3(TeBr)2,505,mp-27853,mp-1116875,28,2377,2.618785787344967,14
Hg3(TeCl)2,504,mp-27852,mp-1116876,28,914,2.5795623659838123,14
Hg3Cl4O,499,mp-23333,mp-1116099,32,4355,2.035566014650471,32
HgAsO3,480,mp-30284,mp-1141940,10,1287,2.20903432899236,10
HgB4O7,466,mp-12022,mp-1118241,24,1974,2.095743702523442,24
HgBr,510,mp-23177,mp-1140118,4,1016,2.317397966118755,4
HgBr2,491,mp-23292,mp-1140801,6,2429,1.8669381350221543,6
HgCl,509,mp-22897,mp-1142005,4,3906,2.1059439688719395,4
HgCl2,490,mp-22855,mp-1141638,12,3882,1.7539479277713272,12
HgF,506,mp-706,mp-1140438,4,421,2.1093442898969204,4
HgF2,488,mp-8177,mp-1140835,3,4521,1.9595917942265593,3
HgHClO4,472,mp-24294,mp-1140723,28,3753,1.793692652974119,28
HgHOF,482,mp-23844,mp-1140661,16,1297,1.8915602025840996,16
HgI,512,mp-22859,mp-1142085,4,3316,2.807311881485937,4
HgI2,492,mp-23192,mp-1140334,6,3200,2.202044504545719,6
HgI2,493,mp-568742,mp-1140275,24,2466,2.2201351310224338,24
HgI2,494,mp-23173,mp-1141267,6,573,1.99949435274688,6
HgO,507,mp-556859,mp-1141437,16,2855,2.373114207531723,16
HgO,508,mp-7826,mp-1119858,6,3565,2.3584753549698068,6
HgPS3,478,mp-27178,mp-1141691,10,4138,2.469775698317562,10
HgS,513,mp-9252,mp-1119917,6,3004,3.31154545995275,6
HgS,513,mp-9252,mp-1119917,6,3639,2.5632821407978748,6
HgSO4,473,mp-3228,mp-1114921,12,1083,1.978532368533134,12
HgSeO4,474,mp-10796,mp-1115140,12,2878,2.1312737975210974,12
HgTe,514,mp-358,mp-1114858,6,4247,3.9126655875502543,6
Ho(AlCl4)3,1980,mp-29796,mp-1116177,48,811,1.533763562830553,48
Ho2Cu2O5,1981,mp-5029,mp-1116366,36,3788,2.3529008337227757,36
Ho3CuGeS7,1985,mp-555509,mp-1116476,24,2927,2.8082226882258943,24
Ho3CuSnS7,1986,mp-554553,mp-1116463,24,1036,2.819181205007346,24
Ho3GaO6,1987,mp-31114,mp-1116233,20,3573,2.0320360068988186,20
HoAgS2,1982,mp-18262,mp-1115930,32,2523,2.6694080914075644,32
HoAgSe2,1983,mp-12955,mp-1115762,16,2348,2.9506319097214866,16
HoAgTe2,1984,mp-12904,mp-1115052,8,3267,3.3536607361707493,8
HoHSe,1988,mp-24012,mp-1115003,3,4016,2.9619894778116063,3
HoNiSb,1992,mp-4174,mp-1114805,12,3303,4.319236622367433,3
HoSbPt,1989,mp-16376,mp-1115092,12,3947,4.946589127873871,3
HoSnAu,1991,mp-30390,mp-1116201,3,3280,4.74679663913816,3
I,22,mp-23153,mp-1140061,4,3329,3.1480152477400165,4
IBr,21,mp-27639,mp-1140039,4,1457,2.132369573971553,4
ICl,19,mp-567998,mp-1141612,16,2245,1.9430217017144542,16
ICl,20,mp-568024,mp-1141559,16,2249,1.9473914175977394,16
ICl3,17,mp-27729,mp-1141533,8,4145,1.776607253540673,8
IO2,18,mp-23170,mp-1140159,24,1013,2.261489184880912,24
IO2F,16,mp-29946,mp-1141086,16,34,1.980909471261454,16
In2(CN2)3,910,mp-1029677,mp-1119180,66,3042,2.0186206511708265,22
In2HgSe4,931,mp-20731,mp-1115235,14,250,2.9445298436252942,7
In2HgTe4,932,mp-19765,mp-1115084,14,1303,3.3378099107049226,7
In2O3,940,mp-22598,mp-1142068,40,1601,2.2139380449024895,40
InAgS2,924,mp-21459,mp-1117053,16,298,2.6815496763376707,16
InAgSe2,925,mp-20554,mp-1116702,16,3379,3.1852499117023765,8
InBO3,912,mp-7027,mp-1142192,10,4113,1.919213033164037,10
InBr,943,mp-22870,mp-1142154,4,4488,2.615849129175877,4
InBr3,922,mp-570219,mp-1142026,8,2711,1.9141577782503814,8
InCl,942,mp-571555,mp-1140085,4,2311,2.4049255012901587,4
InCl,942,mp-571555,mp-1140085,4,3113,2.437271767092596,4
InCl3,921,mp-862983,mp-1140066,8,495,1.6163091701251775,8
InClO,934,mp-27702,mp-1141749,6,938,1.861729482676435,6
InCuO2,926,mp-20930,mp-1141803,4,3332,2.3495830126499766,4
InCuO2,927,mp-549158,mp-1141029,8,4160,2.3457192216176876,8
InCuSe2,928,mp-22811,mp-1141259,8,4169,4.059720844261982,8
InCuTe2,929,mp-22261,mp-1115066,16,2004,3.9810807577842477,8
InF3,920,mp-6949,mp-1141942,8,4150,1.5083103129070128,8
InGaO3,918,mp-8098,mp-1139971,10,2771,2.1487383895362098,10
InGaS3,919,mp-504951,mp-1118119,30,4141,2.4103831645611855,30
InGeCl3,913,mp-998569,mp-1116818,30,4547,1.8873430177544994,10
InI,944,mp-23202,mp-1142032,4,1028,2.908321394436285,4
InP,947,mp-20351,mp-1142286,2,229,3.6371991971845548,2
InPS4,908,mp-20790,mp-1115073,12,506,2.3333723806256614,6
InS,945,mp-19795,mp-1140094,8,3927,2.9621501199860436,8
InSe,946,mp-22691,mp-1141456,4,2798,2.712665233062617,4
InSiTe3,917,mp-567931,mp-1141846,10,4456,3.54221997246548,10
InSnBr3,916,mp-998555,mp-1116816,30,994,2.2885041693939168,10
InSnCl3,915,mp-998560,mp-1116691,5,3149,2.041549117963783,5
Ir2S3,148,mp-861979,mp-1141404,10,499,4.378317789598859,10
IrBr3,145,mp-27397,mp-1140076,8,1300,2.2709762951940657,8
IrCl3,143,mp-27666,mp-1141195,8,1482,2.106418761792081,8
IrCl3,144,mp-568208,mp-1141316,16,2440,2.183727699915078,16
IrF3,142,mp-2437,mp-1141122,8,402,2.663080922538144,8
K(BH)6,4385,mp-24239,mp-1141238,26,4480,1.582403235588201,26
K(SnSe2)2,4459,mp-28769,mp-1116867,28,3440,2.443729935979015,14
K15Cr7N19,4754,mp-1029850,mp-1119182,82,3462,2.689960966259548,82
K15Mo7N19,4753,mp-1029869,mp-1118879,82,1118,2.2717997270886356,82
K15Os7N19,4752,mp-1029965,mp-1118902,82,3459,6.294849031814292,82
K15W7N19,4751,mp-1030950,mp-1118847,82,318,2.161935089990755,82
K2AgBi,4828,mp-27549,mp-1140259,8,1418,2.970066609802995,8
K2AgSbS4,4645,mp-553923,mp-1118276,32,3447,2.2106717681887256,32
K2AlF5,4658,mp-9486,mp-1140570,8,72,1.350185172485611,8
K2Be2PbF8,4486,mp-7385,mp-1140388,13,70,1.5250136611268135,13
K2BeF4,4696,mp-5185,mp-1140381,28,469,1.3879241093566077,28
K2CN2,4770,mp-10408,mp-1140251,5,3190,1.6354343969314902,10
K2Ga2B2O7,4482,mp-561525,mp-1117846,39,3872,1.6191249694407939,39
K2GeAs2,4779,mp-8930,mp-1140137,10,102,2.6771061490597114,10
K2GeF6,4594,mp-7825,mp-1141308,9,582,1.4250946167418732,9
